source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
14226,14307,229,579,808,-350,0.2834158415841584
14226,14435,243,610,853,-367,0.28487690504103164
14226,14858,259,592,851,-333,0.30434782608695654
14226,14871,248,607,855,-359,0.29005847953216374
14226,14921,683,159,842,524,0.8111638954869359
14226,15015,255,608,863,-353,0.2954808806488992
14226,15021,256,607,863,-351,0.2966396292004635
14226,15408,251,605,856,-354,0.2932242990654206
14226,15424,607,165,772,442,0.7862694300518135
14226,20101,655,204,859,451,0.7625145518044237
14226,20146,688,148,836,540,0.8229665071770335
14226,20330,246,573,819,-327,0.30036630036630035
14226,20351,609,208,817,401,0.7454100367197063
14226,20707,248,598,846,-350,0.29314420803782504
14226,20713,248,611,859,-363,0.28870779976717115
14226,20735,247,609,856,-362,0.2885514018691589
14226,20919,660,179,839,481,0.7866507747318237
14226,20923,256,594,850,-338,0.30117647058823527
14226,20930,242,603,845,-361,0.2863905325443787
14226,20932,229,567,796,-338,0.2876884422110553
14226,20953,618,200,818,418,0.7555012224938875
14226,21133,707,134,841,573,0.8406658739595719
14226,21166,649,210,859,439,0.7555296856810244
14226,21173,653,194,847,459,0.7709563164108618
14226,21300,268,563,831,-295,0.32250300842358604
14226,21301,637,212,849,425,0.7502944640753828
14226,21325,248,597,845,-349,0.293491124260355
14226,21338,635,178,813,457,0.7810578105781057
14226,21350,604,148,752,456,0.8031914893617021
14226,21734,639,205,844,434,0.7571090047393365
14226,21743,262,581,843,-319,0.3107947805456702
14226,29142,255,607,862,-352,0.29582366589327147
14226,29147,214,564,778,-350,0.2750642673521851
14226,29345,672,177,849,495,0.7915194346289752
14226,29373,247,590,837,-343,0.2951015531660693
14226,29386,659,167,826,492,0.7978208232445521
14226,29389,251,604,855,-353,0.2935672514619883
14226,29534,696,155,851,541,0.81786133960047
14226,29548,597,145,742,452,0.8045822102425876
14226,29566,589,203,792,386,0.7436868686868687
14226,29722,632,140,772,492,0.8186528497409327
14226,29732,259,598,857,-339,0.30221703617269546
14226,29735,618,173,791,445,0.7812895069532237
14226,29754,699,158,857,541,0.8156359393232205
14226,29935,616,148,764,468,0.806282722513089
14226,29940,254,601,855,-347,0.2970760233918129
14226,39310,252,605,857,-353,0.294049008168028
14226,40300,535,267,802,268,0.6670822942643392
14226,40305,693,117,810,576,0.8555555555555555
14226,40700,255,599,854,-344,0.29859484777517564
14226,40702,275,588,863,-313,0.3186558516801854
14226,40703,258,593,851,-335,0.30317273795534666
14226,40704,253,601,854,-348,0.2962529274004684
14226,40707,622,157,779,465,0.7984595635430038
14226,40902,630,170,800,460,0.7875
14226,40906,242,577,819,-335,0.2954822954822955
14226,40908,238,592,830,-354,0.28674698795180725
14226,40909,254,594,848,-340,0.29952830188679247
14226,40910,256,592,848,-336,0.3018867924528302
14226,40915,296,527,823,-231,0.3596597812879708
14226,40916,258,602,860,-344,0.3
14226,41101,250,601,851,-351,0.2937720329024677
14226,41102,619,197,816,422,0.758578431372549
14226,41104,568,239,807,329,0.7038413878562577
14226,41107,687,151,838,536,0.8198090692124105
14226,41110,634,224,858,410,0.7389277389277389
14226,41111,625,190,815,435,0.7668711656441718
14226,41112,242,607,849,-365,0.2850412249705536
14226,41300,262,597,859,-335,0.3050058207217695
14226,41301,242,617,859,-375,0.2817229336437718
14226,41302,700,135,835,565,0.8383233532934131
14226,41304,597,212,809,385,0.7379480840543882
14226,41305,252,581,833,-329,0.3025210084033613
14226,41308,245,599,844,-354,0.2902843601895735
14226,41500,636,177,813,459,0.7822878228782287
14226,41502,685,150,835,535,0.8203592814371258
14226,41503,637,177,814,460,0.7825552825552825
14226,41504,647,160,807,487,0.8017348203221809
14226,41505,564,111,675,453,0.8355555555555556
14226,41700,267,593,860,-326,0.31046511627906975
14226,41702,271,585,856,-314,0.316588785046729
14226,41703,641,170,811,471,0.7903822441430333
14226,41706,251,605,856,-354,0.2932242990654206
14226,41707,664,165,829,499,0.8009650180940893
14226,41900,622,219,841,403,0.7395957193816884
14226,41901,613,236,849,377,0.7220259128386337
14226,41902,655,164,819,491,0.7997557997557998
14226,41903,618,228,846,390,0.7304964539007093
14226,41905,271,577,848,-306,0.31957547169811323
14226,42100,621,218,839,403,0.7401668653158522
14226,42101,251,589,840,-338,0.2988095238095238
14226,42102,624,223,847,401,0.7367178276269185
14226,42103,242,584,826,-342,0.2929782082324455
14226,42104,247,607,854,-360,0.2892271662763466
14226,42105,243,577,820,-334,0.29634146341463413
14226,49300,215,540,755,-325,0.2847682119205298
14226,49308,239,599,838,-360,0.2852028639618138
14226,49703,520,345,865,175,0.6011560693641619
14226,94659,600,203,803,397,0.7471980074719801
14226,99913,120,195,315,-75,0.38095238095238093
14307,14435,784,17,801,767,0.978776529338327
14307,14858,791,16,807,775,0.9801734820322181
14307,14871,790,8,798,782,0.9899749373433584
14307,14921,202,583,785,-381,0.2573248407643312
14307,15015,801,5,806,796,0.9937965260545906
14307,15021,803,5,808,798,0.9938118811881188
14307,15408,793,7,800,786,0.99125
14307,15424,94,622,716,-528,0.13128491620111732
14307,20101,72,730,802,-658,0.08977556109725686
14307,20146,263,516,779,-253,0.337612323491656
14307,20330,756,6,762,750,0.9921259842519685
14307,20351,40,720,760,-680,0.05263157894736842
14307,20707,783,7,790,776,0.9911392405063291
14307,20713,797,5,802,792,0.9937655860349127
14307,20735,790,9,799,781,0.9887359198998749
14307,20919,156,627,783,-471,0.19923371647509577
14307,20923,786,7,793,779,0.9911727616645649
14307,20930,787,6,793,781,0.9924337957124842
14307,20932,746,6,752,740,0.9920212765957447
14307,20953,64,698,762,-634,0.08398950131233596
14307,21133,199,585,784,-386,0.2538265306122449
14307,21166,47,758,805,-711,0.058385093167701865
14307,21173,64,727,791,-663,0.08091024020227561
14307,21300,745,30,775,715,0.9612903225806452
14307,21301,49,745,794,-696,0.061712846347607056
14307,21325,786,6,792,780,0.9924242424242424
14307,21338,76,680,756,-604,0.10052910052910052
14307,21350,121,584,705,-463,0.17163120567375886
14307,21734,56,731,787,-675,0.07115628970775095
14307,21743,770,16,786,754,0.9796437659033079
14307,29142,801,4,805,797,0.9950310559006211
14307,29147,705,25,730,680,0.9657534246575342
14307,29345,125,668,793,-543,0.15762925598991173
14307,29373,773,7,780,766,0.9910256410256411
14307,29386,285,485,770,-200,0.37012987012987014
14307,29389,795,5,800,790,0.99375
14307,29534,173,622,795,-449,0.21761006289308177
14307,29548,206,485,691,-279,0.2981186685962373
14307,29566,360,377,737,-17,0.48846675712347354
14307,29722,131,595,726,-464,0.18044077134986225
14307,29732,793,7,800,786,0.99125
