source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
1366,4812,529,183,712,346,0.7429775280898876
1366,9369,211,538,749,-327,0.2817089452603471
1366,10513,165,458,623,-293,0.26484751203852325
1366,10791,538,152,690,386,0.7797101449275362
1366,10808,554,180,734,374,0.7547683923705722
1366,10818,526,204,730,322,0.7205479452054795
1366,11044,250,490,740,-240,0.33783783783783783
1366,11203,269,428,697,-159,0.38593974175035867
1366,11204,527,211,738,316,0.7140921409214093
1366,12107,129,264,393,-135,0.3282442748091603
1366,12109,240,486,726,-246,0.3305785123966942
1366,13039,591,156,747,435,0.7911646586345381
1366,13056,502,242,744,260,0.6747311827956989
1366,14009,222,513,735,-291,0.3020408163265306
1366,14010,339,396,735,-57,0.46122448979591835
1366,14031,200,549,749,-349,0.26702269692923897
1366,14101,532,200,732,332,0.726775956284153
1366,14103,227,507,734,-280,0.30926430517711173
1366,14105,181,541,722,-360,0.25069252077562326
1366,14107,508,219,727,289,0.6987620357634112
1366,14108,474,251,725,223,0.6537931034482759
1366,14203,498,248,746,250,0.6675603217158177
1366,14213,549,198,747,351,0.7349397590361446
1366,14226,224,527,751,-303,0.2982689747003995
1366,14230,564,184,748,380,0.7540106951871658
1366,14240,359,380,739,-21,0.4857916102841678
1366,14268,220,530,750,-310,0.29333333333333333
1366,14275,526,217,743,309,0.7079407806191117
1366,14300,570,149,719,421,0.7927677329624478
1366,14302,536,212,748,324,0.7165775401069518
1366,14304,556,187,743,369,0.7483176312247645
1366,14307,554,178,732,376,0.7568306010928961
1366,14400,561,179,740,382,0.7581081081081081
1366,14440,538,181,719,357,0.7482614742698191
1366,14500,282,464,746,-182,0.3780160857908847
1366,14503,210,533,743,-323,0.28263795423956933
1366,14506,226,501,727,-275,0.3108665749656121
1366,14508,529,199,728,330,0.7266483516483516
1366,14617,575,174,749,401,0.7676902536715621
1366,14628,165,520,685,-355,0.24087591240875914
1366,14661,302,449,751,-147,0.4021304926764314
1366,14702,503,185,688,318,0.7311046511627907
1366,14704,527,206,733,321,0.7189631650750341
1366,14705,447,281,728,166,0.614010989010989
1366,14708,249,449,698,-200,0.35673352435530087
1366,14709,580,169,749,411,0.774365821094793
1366,14710,250,477,727,-227,0.343878954607978
1366,14712,229,511,740,-282,0.30945945945945946
1366,14803,196,555,751,-359,0.2609853528628495
1366,14806,192,550,742,-358,0.2587601078167116
1366,14809,194,557,751,-363,0.2583222370173103
1366,14812,559,184,743,375,0.7523553162853297
1366,14826,214,523,737,-309,0.2903663500678426
1366,14871,179,63,242,116,0.7396694214876033
1366,14900,242,499,741,-257,0.3265856950067476
1366,14904,230,519,749,-289,0.30707610146862485
1366,14907,205,523,728,-318,0.2815934065934066
1366,14908,184,563,747,-379,0.2463186077643909
1366,14910,329,415,744,-86,0.4422043010752688
1366,14912,549,197,746,352,0.7359249329758714
1366,14914,555,190,745,365,0.7449664429530202
1366,14920,564,181,745,383,0.7570469798657719
1366,14921,218,531,749,-313,0.2910547396528705
1366,14922,581,148,729,433,0.7969821673525377
1366,15011,559,180,739,379,0.7564276048714479
1366,15020,244,507,751,-263,0.3249001331557923
1366,15037,192,521,713,-329,0.26928471248246844
1366,15039,201,524,725,-323,0.2772413793103448
1366,15054,525,221,746,304,0.7037533512064343
1366,15116,195,550,745,-355,0.26174496644295303
1366,15407,23,53,76,-30,0.3026315789473684
1366,15424,177,560,737,-383,0.24016282225237448
1366,15429,179,565,744,-386,0.24059139784946237
1366,15501,217,501,718,-284,0.3022284122562674
1366,15502,559,179,738,380,0.7574525745257452
1366,15503,522,227,749,295,0.6969292389853138
1366,15633,188,556,744,-368,0.25268817204301075
1366,15700,534,215,749,319,0.7129506008010681
1366,15701,217,534,751,-317,0.28894806924101196
