source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
52,142,124,37,161,87,0.7701863354037267
52,165,91,64,155,27,0.5870967741935483
52,437,51,51,102,0,0.5
52,464,87,70,157,17,0.554140127388535
52,546,130,28,158,102,0.8227848101265823
52,621,137,22,159,115,0.8616352201257862
52,645,127,35,162,92,0.7839506172839507
52,688,72,90,162,-18,0.4444444444444444
52,1024,85,61,146,24,0.5821917808219178
52,1027,93,51,144,42,0.6458333333333334
52,1329,134,23,157,111,0.8535031847133758
52,1341,110,42,152,68,0.7236842105263158
52,1365,68,74,142,-6,0.4788732394366197
52,1489,99,39,138,60,0.717391304347826
52,1510,104,53,157,51,0.6624203821656051
52,1569,145,19,164,126,0.8841463414634146
52,1570,78,73,151,5,0.5165562913907285
52,1678,50,84,134,-34,0.373134328358209
52,1831,81,79,160,2,0.50625
52,2087,117,44,161,73,0.7267080745341615
52,2267,83,81,164,2,0.5060975609756098
52,2326,60,99,159,-39,0.37735849056603776
52,2609,119,38,157,81,0.7579617834394905
52,2691,89,75,164,14,0.5426829268292683
52,2745,134,26,160,108,0.8375
52,2803,87,75,162,12,0.5370370370370371
52,2822,69,91,160,-22,0.43125
52,2901,75,87,162,-12,0.46296296296296297
52,2987,63,100,163,-37,0.38650306748466257
52,3206,123,37,160,86,0.76875
52,3349,64,94,158,-30,0.4050632911392405
52,3388,72,81,153,-9,0.47058823529411764
52,3536,79,67,146,12,0.541095890410959
52,3658,85,70,155,15,0.5483870967741935
52,3704,77,65,142,12,0.5422535211267606
52,3783,101,57,158,44,0.6392405063291139
52,4227,88,74,162,14,0.5432098765432098
52,4328,92,66,158,26,0.5822784810126582
52,4382,110,30,140,80,0.7857142857142857
52,4418,77,85,162,-8,0.47530864197530864
52,4520,113,51,164,62,0.6890243902439024
52,4660,87,75,162,12,0.5370370370370371
52,4728,83,80,163,3,0.50920245398773
52,4737,20,17,37,3,0.5405405405405406
52,4834,124,18,142,106,0.8732394366197183
52,4851,82,82,164,0,0.5
52,4922,74,63,137,11,0.5401459854014599
52,4979,79,77,156,2,0.5064102564102564
52,5009,48,115,163,-67,0.294478527607362
52,5122,84,65,149,19,0.5637583892617449
52,5180,97,53,150,44,0.6466666666666666
52,5213,66,98,164,-32,0.4024390243902439
52,5240,37,24,61,13,0.6065573770491803
52,5343,112,50,162,62,0.691358024691358
52,5372,117,45,162,72,0.7222222222222222
52,5411,42,42,84,0,0.5
52,5452,61,100,161,-39,0.37888198757763975
52,5591,87,75,162,12,0.5370370370370371
52,5767,63,99,162,-36,0.3888888888888889
52,5913,69,92,161,-23,0.42857142857142855
52,5944,77,70,147,7,0.5238095238095238
52,5967,75,86,161,-11,0.4658385093167702
52,6021,108,49,157,59,0.6878980891719745
52,6039,124,40,164,84,0.7560975609756098
52,6137,86,75,161,11,0.5341614906832298
52,6151,53,101,154,-48,0.34415584415584416
52,6366,87,74,161,13,0.5403726708074534
52,6525,108,48,156,60,0.6923076923076923
52,6597,79,81,160,-2,0.49375
52,6738,78,84,162,-6,0.48148148148148145
52,6796,88,72,160,16,0.55
52,6820,71,81,152,-10,0.46710526315789475
52,6856,80,81,161,-1,0.4968944099378882
52,6882,83,81,164,2,0.5060975609756098
52,7070,67,85,152,-18,0.4407894736842105
52,7229,104,57,161,47,0.6459627329192547
52,7271,132,32,164,100,0.8048780487804879
52,7551,109,27,136,82,0.8014705882352942
52,7656,132,26,158,106,0.8354430379746836
52,7958,84,76,160,8,0.525
52,8138,50,93,143,-43,0.34965034965034963
52,8185,127,34,161,93,0.7888198757763976
52,8270,89,65,154,24,0.577922077922078
52,8313,79,84,163,-5,0.48466257668711654
52,8593,77,79,156,-2,0.4935897435897436
52,8635,122,31,153,91,0.7973856209150327
52,8666,138,26,164,112,0.8414634146341463
52,8764,80,76,156,4,0.5128205128205128
52,8883,76,87,163,-11,0.4662576687116564
52,9141,85,78,163,7,0.5214723926380368
52,9374,119,40,159,79,0.7484276729559748
52,9865,115,39,154,76,0.7467532467532467
52,9930,71,78,149,-7,0.47651006711409394
52,10110,106,36,142,70,0.7464788732394366
52,10163,83,79,162,4,0.5123456790123457
52,10301,19,47,66,-28,0.2878787878787879
52,10450,53,96,149,-43,0.35570469798657717
52,99369,32,65,97,-33,0.32989690721649484
52,99901,70,11,81,59,0.8641975308641975
142,165,82,77,159,5,0.5157232704402516
142,437,46,55,101,-9,0.45544554455445546
142,464,107,52,159,55,0.6729559748427673
142,546,130,28,158,102,0.8227848101265823
142,621,124,37,161,87,0.7701863354037267
142,645,142,22,164,120,0.8658536585365854
142,688,68,96,164,-28,0.4146341463414634
142,1024,108,40,148,68,0.7297297297297297
142,1027,117,27,144,90,0.8125
142,1329,131,29,160,102,0.81875
142,1341,120,34,154,86,0.7792207792207793
142,1365,79,67,146,12,0.541095890410959
142,1489,106,35,141,71,0.75177304964539
142,1510,126,33,159,93,0.7924528301886793
142,1569,128,38,166,90,0.7710843373493976
142,1570,86,67,153,19,0.5620915032679739
142,1678,49,87,136,-38,0.3602941176470588
142,1831,71,93,164,-22,0.4329268292682927
142,2087,136,28,164,108,0.8292682926829268
142,2267,110,56,166,54,0.6626506024096386
142,2326,63,99,162,-36,0.3888888888888889
142,2609,132,27,159,105,0.8301886792452831
142,2691,74,92,166,-18,0.4457831325301205
142,2745,120,41,161,79,0.7453416149068323
142,2803,105,55,160,50,0.65625
142,2822,72,91,163,-19,0.44171779141104295
142,2901,71,92,163,-21,0.43558282208588955
142,2987,58,105,163,-47,0.3558282208588957
142,3206,136,25,161,111,0.84472049689441
142,3349,72,88,160,-16,0.45
142,3388,70,87,157,-17,0.445859872611465
142,3536,75,74,149,1,0.5033557046979866
142,3658,109,51,160,58,0.68125
142,3704,58,86,144,-28,0.4027777777777778
142,3783,83,77,160,6,0.51875
142,4227,84,80,164,4,0.5121951219512195
142,4328,74,86,160,-12,0.4625
142,4382,120,21,141,99,0.851063829787234
142,4418,63,101,164,-38,0.38414634146341464
142,4520,108,58,166,50,0.6506024096385542
142,4660,113,51,164,62,0.6890243902439024
142,4728,71,94,165,-23,0.4303030303030303
142,4737,17,19,36,-2,0.4722222222222222
142,4834,113,31,144,82,0.7847222222222222
142,4851,66,100,166,-34,0.39759036144578314
142,4922,81,59,140,22,0.5785714285714286
142,4979,80,78,158,2,0.5063291139240507
142,5009,48,117,165,-69,0.2909090909090909
142,5122,64,88,152,-24,0.42105263157894735
142,5180,72,80,152,-8,0.47368421052631576
142,5213,62,104,166,-42,0.37349397590361444
142,5240,28,32,60,-4,0.4666666666666667
142,5343,129,35,164,94,0.7865853658536586
142,5372,123,41,164,82,0.75
142,5411,32,55,87,-23,0.367816091954023
142,5452,46,117,163,-71,0.2822085889570552
142,5591,70,94,164,-24,0.4268292682926829
142,5767,60,105,165,-45,0.36363636363636365
142,5913,56,107,163,-51,0.34355828220858897
142,5944,94,55,149,39,0.6308724832214765
142,5967,72,91,163,-19,0.44171779141104295
142,6021,137,22,159,115,0.8616352201257862
142,6039,138,28,166,110,0.8313253012048193
142,6137,97,62,159,35,0.610062893081761
142,6151,54,102,156,-48,0.34615384615384615
142,6366,69,94,163,-25,0.4233128834355828
142,6525,136,23,159,113,0.8553459119496856
142,6597,72,90,162,-18,0.4444444444444444
142,6738,69,96,165,-27,0.41818181818181815
142,6796,108,54,162,54,0.6666666666666666
142,6820,68,86,154,-18,0.44155844155844154
142,6856,65,98,163,-33,0.3987730061349693
142,6882,71,95,166,-24,0.42771084337349397
142,7070,64,90,154,-26,0.4155844155844156
142,7229,82,81,163,1,0.5030674846625767
142,7271,136,30,166,106,0.8192771084337349
142,7551,109,31,140,78,0.7785714285714286
142,7656,129,30,159,99,0.8113207547169812
142,7958,97,66,163,31,0.5950920245398773
142,8138,55,90,145,-35,0.3793103448275862
142,8185,137,26,163,111,0.8404907975460123
142,8270,111,45,156,66,0.7115384615384616
142,8313,77,89,166,-12,0.463855421686747
142,8593,73,84,157,-11,0.46496815286624205
142,8635,136,19,155,117,0.8774193548387097
142,8666,127,39,166,88,0.7650602409638554
142,8764,66,92,158,-26,0.4177215189873418
142,8883,78,87,165,-9,0.4727272727272727
142,9141,69,95,164,-26,0.42073170731707316
142,9374,117,44,161,73,0.7267080745341615
142,9865,130,26,156,104,0.8333333333333334
142,9930,91,60,151,31,0.6026490066225165
142,10110,100,39,139,61,0.7194244604316546
142,10163,100,64,164,36,0.6097560975609756
142,10301,16,53,69,-37,0.2318840579710145
142,10450,66,85,151,-19,0.4370860927152318
142,99369,39,56,95,-17,0.4105263157894737
142,99901,78,6,84,72,0.9285714285714286
165,437,64,32,96,32,0.6666666666666666
165,464,76,79,155,-3,0.49032258064516127
165,546,87,66,153,21,0.5686274509803921
165,621,81,74,155,7,0.5225806451612903
165,645,83,75,158,8,0.5253164556962026
165,688,127,33,160,94,0.79375
165,1024,60,85,145,-25,0.41379310344827586
165,1027,59,83,142,-24,0.4154929577464789
165,1329,74,80,154,-6,0.4805194805194805
165,1341,77,72,149,5,0.5167785234899329
165,1365,62,80,142,-18,0.43661971830985913
165,1489,81,56,137,25,0.5912408759124088
165,1510,69,85,154,-16,0.44805194805194803
165,1569,83,77,160,6,0.51875
165,1570,59,89,148,-30,0.39864864864864863
165,1678,95,36,131,59,0.7251908396946565
165,1831,124,35,159,89,0.779874213836478
165,2087,75,84,159,-9,0.4716981132075472
165,2267,69,91,160,-22,0.43125
165,2326,105,53,158,52,0.6645569620253164
165,2609,73,81,154,-8,0.474025974025974
165,2691,110,50,160,60,0.6875
165,2745,86,70,156,16,0.5512820512820513
165,2803,70,84,154,-14,0.45454545454545453
165,2822,104,55,159,49,0.6540880503144654
165,2901,95,63,158,32,0.6012658227848101
165,2987,102,55,157,47,0.6496815286624203
165,3206,77,79,156,-2,0.4935897435897436
165,3349,89,67,156,22,0.5705128205128205
165,3388,110,41,151,69,0.7284768211920529
165,3536,100,48,148,52,0.6756756756756757
165,3658,74,80,154,-6,0.4805194805194805
165,3704,106,34,140,72,0.7571428571428571
165,3783,108,46,154,62,0.7012987012987013
165,4227,127,31,158,96,0.8037974683544303
165,4328,108,47,155,61,0.6967741935483871
165,4382,75,64,139,11,0.539568345323741
165,4418,112,46,158,66,0.7088607594936709
165,4520,111,49,160,62,0.69375
165,4660,74,85,159,-11,0.46540880503144655
165,4728,109,51,160,58,0.68125
165,4737,25,12,37,13,0.6756756756756757
165,4834,71,69,140,2,0.5071428571428571
165,4851,111,49,160,62,0.69375
165,4922,49,87,136,-38,0.3602941176470588
165,4979,119,35,154,84,0.7727272727272727
165,5009,101,59,160,42,0.63125
165,5122,104,42,146,62,0.7123287671232876
165,5180,101,47,148,54,0.6824324324324325
165,5213,119,41,160,78,0.74375
165,5240,40,16,56,24,0.7142857142857143
165,5343,74,84,158,-10,0.46835443037974683
165,5372,98,60,158,38,0.620253164556962
165,5411,62,23,85,39,0.7294117647058823
165,5452,85,72,157,13,0.5414012738853503
165,5591,105,53,158,52,0.6645569620253164
165,5767,111,48,159,63,0.6981132075471698
165,5913,106,52,158,54,0.6708860759493671
165,5944,73,71,144,2,0.5069444444444444
165,5967,117,40,157,77,0.7452229299363057
165,6021,69,84,153,-15,0.45098039215686275
165,6039,82,78,160,4,0.5125
165,6137,76,77,153,-1,0.49673202614379086
165,6151,100,51,151,49,0.6622516556291391
165,6366,108,50,158,58,0.6835443037974683
165,6525,78,75,153,3,0.5098039215686274
165,6597,131,27,158,104,0.8291139240506329
165,6738,100,60,160,40,0.625
165,6796,62,94,156,-32,0.3974358974358974
165,6820,106,43,149,63,0.7114093959731543
165,6856,103,54,157,49,0.6560509554140127
165,6882,100,60,160,40,0.625
165,7070,115,35,150,80,0.7666666666666667
165,7229,113,45,158,68,0.7151898734177216
165,7271,94,66,160,28,0.5875
165,7551,67,67,134,0,0.5
165,7656,80,75,155,5,0.5161290322580645
165,7958,83,73,156,10,0.532051282051282
165,8138,67,73,140,-6,0.4785714285714286
165,8185,77,80,157,-3,0.49044585987261147
165,8270,62,90,152,-28,0.40789473684210525
165,8313,119,41,160,78,0.74375
165,8593,116,37,153,79,0.7581699346405228
165,8635,70,79,149,-9,0.4697986577181208
165,8666,96,64,160,32,0.6
165,8764,103,49,152,54,0.6776315789473685
165,8883,110,49,159,61,0.6918238993710691
165,9141,119,39,158,80,0.7531645569620253
165,9374,77,78,155,-1,0.4967741935483871
165,9865,72,78,150,-6,0.48
165,9930,66,82,148,-16,0.44594594594594594
165,10110,79,56,135,23,0.5851851851851851
165,10163,63,96,159,-33,0.39622641509433965
165,10301,46,22,68,24,0.6764705882352942
165,10450,76,70,146,6,0.5205479452054794
165,99369,49,42,91,7,0.5384615384615384
165,99901,43,38,81,5,0.5308641975308642
437,464,27,72,99,-45,0.2727272727272727
437,546,45,56,101,-11,0.44554455445544555
437,621,48,54,102,-6,0.47058823529411764
437,645,42,59,101,-17,0.4158415841584158
437,688,67,35,102,32,0.6568627450980392
437,1024,25,69,94,-44,0.26595744680851063
437,1027,29,57,86,-28,0.3372093023255814
437,1329,50,52,102,-2,0.49019607843137253
437,1341,41,55,96,-14,0.4270833333333333
437,1365,33,60,93,-27,0.3548387096774194
437,1489,35,59,94,-24,0.3723404255319149
437,1510,45,57,102,-12,0.4411764705882353
437,1569,54,49,103,5,0.5242718446601942
437,1570,41,56,97,-15,0.422680412371134
437,1678,64,22,86,42,0.7441860465116279
437,1831,89,10,99,79,0.898989898989899
437,2087,38,61,99,-23,0.3838383838383838
437,2267,31,72,103,-41,0.30097087378640774
437,2326,68,32,100,36,0.68
437,2609,39,59,98,-20,0.3979591836734694
437,2691,87,16,103,71,0.8446601941747572
437,2745,51,48,99,3,0.5151515151515151
437,2803,27,74,101,-47,0.26732673267326734
437,2822,45,54,99,-9,0.45454545454545453
437,2901,54,48,102,6,0.5294117647058824
437,2987,75,28,103,47,0.7281553398058253
437,3206,40,59,99,-19,0.40404040404040403
437,3349,55,43,98,12,0.5612244897959183
437,3388,72,26,98,46,0.7346938775510204
437,3536,71,21,92,50,0.7717391304347826
437,3658,28,71,99,-43,0.2828282828282828
437,3704,63,25,88,38,0.7159090909090909
437,3783,76,26,102,50,0.7450980392156863
437,4227,82,20,102,62,0.803921568627451
437,4328,91,11,102,80,0.8921568627450981
437,4382,34,56,90,-22,0.37777777777777777
437,4418,85,16,101,69,0.8415841584158416
437,4520,58,45,103,13,0.5631067961165048
437,4660,28,75,103,-47,0.27184466019417475
437,4728,91,11,102,80,0.8921568627450981
437,4834,52,48,100,4,0.52
437,4851,90,13,103,77,0.8737864077669902
437,4922,20,69,89,-49,0.2247191011235955
437,4979,85,16,101,69,0.8415841584158416
437,5009,67,36,103,31,0.6504854368932039
437,5122,80,9,89,71,0.898876404494382
437,5180,60,32,92,28,0.6521739130434783
437,5213,68,35,103,33,0.6601941747572816
437,5240,56,6,62,50,0.9032258064516129
437,5343,38,65,103,-27,0.36893203883495146
437,5372,55,48,103,7,0.5339805825242718
437,5411,20,4,24,16,0.8333333333333334
437,5452,67,34,101,33,0.6633663366336634
437,5591,87,14,101,73,0.8613861386138614
