source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
14009,14203,87,171,258,-84,0.3372093023255814
14009,14226,355,76,431,279,0.8236658932714617
14009,14230,101,317,418,-216,0.24162679425837322
14009,14307,103,328,431,-225,0.23897911832946636
14009,14435,54,235,289,-181,0.18685121107266436
14009,14440,101,310,411,-209,0.24574209245742093
14009,14503,326,78,404,248,0.806930693069307
14009,14651,107,312,419,-205,0.2553699284009546
14009,14709,105,319,424,-214,0.24764150943396226
14009,14806,362,59,421,303,0.8598574821852731
14009,14852,341,78,419,263,0.8138424821002387
14009,14858,100,330,430,-230,0.23255813953488372
14009,14871,95,336,431,-241,0.22041763341067286
14009,14914,9,17,26,-8,0.34615384615384615
14009,14920,3,0,3,3,1.0
14009,14921,364,65,429,299,0.8484848484848485
14009,14922,92,301,393,-209,0.2340966921119593
14009,15011,88,321,409,-233,0.21515892420537897
14009,15015,109,321,430,-212,0.2534883720930233
14009,15021,103,327,430,-224,0.23953488372093024
14009,15039,320,91,411,229,0.7785888077858881
14009,15054,121,303,424,-182,0.28537735849056606
14009,15408,100,329,429,-229,0.2331002331002331
14009,15424,305,65,370,240,0.8243243243243243
14009,15425,106,323,429,-217,0.24708624708624707
14009,20100,309,105,414,204,0.7463768115942029
14009,20101,345,49,394,296,0.8756345177664975
14009,20115,298,102,400,196,0.745
14009,20707,96,334,430,-238,0.22325581395348837
14009,20713,100,330,430,-230,0.23255813953488372
14009,20717,131,297,428,-166,0.3060747663551402
14009,20730,312,113,425,199,0.7341176470588235
14009,20735,96,330,426,-234,0.22535211267605634
14009,20930,109,321,430,-212,0.2534883720930233
14009,21173,347,82,429,265,0.8088578088578089
14009,29142,96,335,431,-239,0.22273781902552203
14009,29147,89,312,401,-223,0.22194513715710723
14009,29345,344,83,427,261,0.8056206088992974
14009,29373,95,331,426,-236,0.22300469483568075
14009,29386,345,71,416,274,0.8293269230769231
14009,29389,94,332,426,-238,0.22065727699530516
14009,29512,318,57,375,261,0.848
14009,29534,397,31,428,366,0.927570093457944
14009,29548,360,63,423,297,0.851063829787234
14009,29555,273,85,358,188,0.7625698324022346
14009,29566,346,63,409,283,0.8459657701711492
14009,29722,330,70,400,260,0.825
14009,29732,103,321,424,-218,0.2429245283018868
14009,29735,353,53,406,300,0.8694581280788177
14009,29754,368,61,429,307,0.8578088578088578
14009,29906,108,308,416,-200,0.25961538461538464
14009,29909,364,47,411,317,0.8856447688564477
14009,29918,341,63,404,278,0.844059405940594
14009,29924,100,330,430,-230,0.23255813953488372
14009,29935,345,80,425,265,0.8117647058823529
14009,29940,97,332,429,-235,0.2261072261072261
14009,39310,100,330,430,-230,0.23255813953488372
14009,40300,245,163,408,82,0.6004901960784313
14009,40301,147,268,415,-121,0.3542168674698795
14009,40304,334,73,407,261,0.8206388206388207
14009,40305,345,73,418,272,0.8253588516746412
14009,40700,106,320,426,-214,0.24882629107981222
14009,40701,118,299,417,-181,0.2829736211031175
14009,40702,112,313,425,-201,0.2635294117647059
14009,40703,111,312,423,-201,0.2624113475177305
14009,40704,95,333,428,-238,0.2219626168224299
14009,40705,332,92,424,240,0.7830188679245284
14009,40707,354,73,427,281,0.8290398126463701
14009,40900,110,294,404,-184,0.2722772277227723
14009,40902,336,88,424,248,0.7924528301886793
14009,40904,101,327,428,-226,0.23598130841121495
14009,40905,373,48,421,325,0.8859857482185273
