congress,chamber,rollnumber,icpsr,cast_code,prob
85,Senate,5,2901,1,
85,Senate,5,2987,1,
85,Senate,5,3206,1,
85,Senate,5,3349,1,
85,Senate,5,3388,3,
85,Senate,5,3658,1,
85,Senate,5,3704,3,
85,Senate,5,3783,1,
85,Senate,5,4227,1,
85,Senate,5,4328,1,
85,Senate,5,4382,1,
85,Senate,5,4418,1,
85,Senate,5,4520,1,
85,Senate,5,4660,1,
85,Senate,5,4728,1,
85,Senate,5,4834,3,
85,Senate,5,4851,1,
85,Senate,5,4898,3,
85,Senate,5,4922,1,
85,Senate,5,4979,1,
85,Senate,5,5009,1,
85,Senate,5,5122,1,
85,Senate,5,5180,1,
85,Senate,5,5213,3,
85,Senate,5,5343,1,
85,Senate,5,5372,1,
85,Senate,5,5452,7,
85,Senate,5,5500,1,
85,Senate,5,5767,1,
85,Senate,5,5913,1,
85,Senate,5,5944,1,
85,Senate,5,5967,1,
85,Senate,5,6021,1,
85,Senate,5,6039,1,
85,Senate,5,6137,1,
85,Senate,5,6151,1,
85,Senate,5,6366,1,
85,Senate,5,6597,1,
85,Senate,5,6738,3,
85,Senate,5,6745,1,
85,Senate,5,6796,1,
85,Senate,5,6820,3,
85,Senate,5,6856,3,
85,Senate,5,6882,1,
85,Senate,5,7070,1,
85,Senate,5,7229,1,
85,Senate,5,7271,1,
85,Senate,5,7551,1,
85,Senate,5,7656,1,
85,Senate,5,7826,1,
85,Senate,5,7958,1,
85,Senate,5,8138,1,
85,Senate,5,8185,1,
85,Senate,5,8270,1,
85,Senate,5,8313,1,
85,Senate,5,8593,3,
85,Senate,5,8635,1,
85,Senate,5,8666,1,
85,Senate,5,8764,1,
85,Senate,5,8883,1,
85,Senate,5,9141,1,
85,Senate,5,9174,1,
85,Senate,5,9374,1,
85,Senate,5,9865,1,
85,Senate,5,10110,1,
85,Senate,5,10163,1,
85,Senate,5,10450,1,
85,Senate,5,99369,1,
85,Senate,5,99901,9,
85,Senate,6,52,6,97.97211536694334
85,Senate,6,142,6,95.68313574265436
85,Senate,6,165,1,28.114974133976077
85,Senate,6,464,6,65.02242244260165
85,Senate,6,546,6,98.757507240492
85,Senate,6,645,6,85.91683566629197
85,Senate,6,688,1,58.00792819150213
85,Senate,6,777,6,3.093402756074737
85,Senate,6,1024,6,72.80512495169913
85,Senate,6,1027,5,95.41859570666979
85,Senate,6,1329,6,99.9350936499487
85,Senate,6,1341,6,80.22220853873317
85,Senate,6,1365,1,88.04257991292022
85,Senate,6,1489,6,81.00050501991878
85,Senate,6,1510,6,88.88137949168583
