congress,chamber,rollnumber,icpsr,cast_code,prob
87,Senate,2,1510,6,69.32735172743219
87,Senate,2,1540,1,38.0496575587884
87,Senate,2,1569,1,66.8283312289373
87,Senate,2,1570,6,78.55371582613246
87,Senate,2,1678,6,81.38119962725933
87,Senate,2,1721,6,76.02518905465755
87,Senate,2,1776,1,46.5993160564269
87,Senate,2,2052,6,60.41042967687318
87,Senate,2,2087,1,31.764494756090194
87,Senate,2,2267,6,79.09987150747158
87,Senate,2,2609,6,60.04241937091833
87,Senate,2,2636,6,69.77716454630686
87,Senate,2,2691,6,37.53365554906436
87,Senate,2,2803,1,19.639179162403046
87,Senate,2,2822,6,92.25296809928331
87,Senate,2,2901,6,91.18702275514838
87,Senate,2,2965,6,73.75917382892541
87,Senate,2,2987,6,91.68979176845093
87,Senate,2,3255,6,57.196024580643865
87,Senate,2,3388,6,86.19683626286741
87,Senate,2,3658,4,70.81270569397155
87,Senate,2,3704,6,82.1253361040279
87,Senate,2,3864,1,23.549076057519308
87,Senate,2,4148,6,53.90592160416814
87,Senate,2,4154,6,73.48800871096542
87,Senate,2,4227,6,79.87296350780899
87,Senate,2,4382,6,68.0901328276952
87,Senate,2,4418,6,87.48483041622899
87,Senate,2,4520,6,88.09293993070627
87,Senate,2,4660,6,77.24621508971794
87,Senate,2,4728,6,64.3372399327021
87,Senate,2,4851,6,71.33126202322184
87,Senate,2,4898,1,66.87429056653774
87,Senate,2,5009,6,90.20528576061913
87,Senate,2,5073,7,91.06188731175047
87,Senate,2,5116,1,64.24001271170098
87,Senate,2,5122,6,76.44044176977815
87,Senate,2,5213,6,86.91273270425852
87,Senate,2,5372,7,51.97979238376167
87,Senate,2,5500,1,32.364171624434725
87,Senate,2,5756,7,71.23819120852708
87,Senate,2,5764,6,74.93288487851683
87,Senate,2,5767,6,89.01047689939996
87,Senate,2,5913,4,73.98024642076336
87,Senate,2,5967,6,77.44705424379173
87,Senate,2,6134,7,67.6248679480285
87,Senate,2,6151,6,91.93216883537706
87,Senate,2,6249,6,74.754123473242
87,Senate,2,6366,6,61.14903223767261
87,Senate,2,6442,6,75.36501816131336
87,Senate,2,6597,7,79.63542649926556
87,Senate,2,6738,1,30.859770876453652
87,Senate,2,6745,7,62.646574947662174
87,Senate,2,6754,6,72.82581191860578
87,Senate,2,6796,6,77.41388198808478
87,Senate,2,6831,6,66.02244744658962
87,Senate,2,6881,1,36.31929470174825
87,Senate,2,7229,6,65.2695117683464
87,Senate,2,7637,4,55.09890623989576
87,Senate,2,7638,1,20.153794866587006
87,Senate,2,7722,6,78.83344796323324
87,Senate,2,7958,6,90.60396028440361
87,Senate,2,8138,6,92.10135174979148
87,Senate,2,8185,5,56.415279766041
87,Senate,2,8270,6,79.03657814159041
87,Senate,2,8301,1,56.629532037249206
87,Senate,2,8593,5,87.74446884258708
87,Senate,2,8666,1,37.872086300449276
87,Senate,2,8764,6,87.82868636084994
87,Senate,2,8883,6,91.53893001323998
87,Senate,2,9141,6,76.04652450480202
87,Senate,2,9174,6,91.16563081732495
87,Senate,2,10110,1,37.78796545341454
87,Senate,2,10147,1,45.014855876892256
87,Senate,2,10163,6,65.17624237069012
87,Senate,2,10414,6,79.52968637090414
87,Senate,2,10450,6,82.01200838593303
87,Senate,2,10454,1,35.48013936425413
87,Senate,2,10806,6,82.57908648561425
87,Senate,2,10812,1,36.475232896556854
87,Senate,2,10818,2,42.74466379485038
87,Senate,2,10822,6,55.220959623558805
87,Senate,2,99369,6,93.25261512900923
87,Senate,2,99902,6,49.34959466010718
87,Senate,3,52,1,56.38036159301487
87,Senate,3,142,1,53.537795379323924
87,Senate,3,165,1,77.29882263490609
87,Senate,3,486,1,78.84520703677975
87,Senate,3,546,1,50.52337594566355
87,Senate,3,645,1,56.73158713843889
87,Senate,3,688,1,83.4473367426729
87,Senate,3,777,2,90.248843304863
87,Senate,3,823,1,44.954243671314266
87,Senate,3,1027,1,51.51982370194008
87,Senate,3,1252,1,79.6607833114487
87,Senate,3,1329,5,66.79547401449203
87,Senate,3,1341,1,62.66463718742773
87,Senate,3,1365,1,85.97877636229043
87,Senate,3,1366,1,84.97940855948245
87,Senate,3,1482,1,82.79763600194696
87,Senate,3,1489,5,37.7597956256443
87,Senate,3,1510,4,37.32008096368242
87,Senate,3,1540,5,32.621088966425226
87,Senate,3,1569,6,62.8441722497912
87,Senate,3,1570,2,72.68138951597953
87,Senate,3,1678,6,19.00811151238656
87,Senate,3,1721,1,77.50279064000578
87,Senate,3,1776,6,38.887705295153005
87,Senate,3,2052,1,57.39297903820177
87,Senate,3,2087,6,42.002132359761305
87,Senate,3,2267,1,69.31895910032591
87,Senate,3,2609,1,51.154663709250144
87,Senate,3,2636,1,70.8592260540375
87,Senate,3,2691,1,48.69874543444885
87,Senate,3,2803,6,27.688873330919627
87,Senate,3,2822,1,90.7880486769797
87,Senate,3,2901,1,90.00669426918539
87,Senate,3,2965,1,74.33743403089062
87,Senate,3,2987,1,90.38685989292267
87,Senate,3,3255,1,52.11218354060732
87,Senate,3,3388,1,85.98083762462284
87,Senate,3,3658,6,43.708322569148294
87,Senate,3,3704,1,82.33363887660649
87,Senate,3,3864,4,21.845861047135685
87,Senate,3,4148,1,60.75305996701681
87,Senate,3,4154,1,75.64611794638849
87,Senate,3,4227,1,79.74174921475186
87,Senate,3,4382,1,58.33379976537019
87,Senate,3,4418,1,86.89146036776062
87,Senate,3,4520,1,86.10213906472298
87,Senate,3,4660,1,67.65477817063777
87,Senate,3,4728,1,68.24559165325189
87,Senate,3,4851,1,73.01965013854155
87,Senate,3,4898,6,62.520758654825734
87,Senate,3,5009,1,89.23403294318565
87,Senate,3,5073,7,89.8848456763183
87,Senate,3,5116,6,66.44225537987239
87,Senate,3,5122,1,78.0349272471453
87,Senate,3,5213,1,86.14882614002698
87,Senate,3,5372,7,48.90405192896062
87,Senate,3,5500,6,38.67840840991242
87,Senate,3,5756,1,73.07656648989935
87,Senate,3,5764,1,77.09096845568963
87,Senate,3,5767,1,88.075347603655
87,Senate,3,5913,7,75.45966989825148
87,Senate,3,5967,1,78.87245324650017
87,Senate,3,6134,7,71.10332332573384
87,Senate,3,6151,1,90.4331587869946
87,Senate,3,6249,1,75.40577295282463
87,Senate,3,6366,1,66.89239041274926
87,Senate,3,6442,7,77.36193661159608
87,Senate,3,6597,1,79.83569615395099
87,Senate,3,6738,6,27.541230333198353
87,Senate,3,6745,1,56.566340611271656
87,Senate,3,6754,1,74.98843903701098
87,Senate,3,6796,1,70.77035422434298
87,Senate,3,6831,1,69.43172216666859
87,Senate,3,6881,6,30.995164717584945
87,Senate,3,7229,1,67.52196037319487
87,Senate,3,7637,4,49.997837297239364
87,Senate,3,7638,6,19.146835811114784
87,Senate,3,7722,1,79.01479895312534
87,Senate,3,7958,1,88.54355621111094
87,Senate,3,8138,1,90.6835484660306
87,Senate,3,8185,1,51.123011193684995
87,Senate,3,8270,1,71.02550367487059
87,Senate,3,8301,6,60.53648853865994
87,Senate,3,8593,2,86.65315779094618
87,Senate,3,8666,6,41.64921334081282
87,Senate,3,8764,1,87.00723174843813
87,Senate,3,8883,1,90.27363634963625
87,Senate,3,9141,1,77.13760112158542
87,Senate,3,9174,1,89.99062644458867
87,Senate,3,10110,6,43.14055555903116
87,Senate,3,10147,6,39.816454423423195
87,Senate,3,10163,1,50.268881215162295
87,Senate,3,10414,1,80.47842164700634
87,Senate,3,10450,1,77.62951872321274
87,Senate,3,10454,6,32.03179503312323
87,Senate,3,10806,1,82.26715742212852
87,Senate,3,10812,6,45.50239653838203
87,Senate,3,10818,7,61.875004514885944
87,Senate,3,10822,1,60.33640680379375
87,Senate,3,99369,1,91.02981523272614
87,Senate,3,99902,1,57.14506855801184
87,Senate,4,52,6,62.103091435545174
87,Senate,4,142,1,29.73588456920159
87,Senate,4,165,6,30.08725241863399
87,Senate,4,486,1,85.96207324408003
87,Senate,4,546,6,69.41823472941384
87,Senate,4,645,6,70.40484070270726
87,Senate,4,688,1,76.22998240585285
87,Senate,4,777,5,31.115128183329197
87,Senate,4,823,6,73.43238417432408
87,Senate,4,1027,6,72.24652545969701
87,Senate,4,1252,1,81.22700000739849
87,Senate,4,1329,6,80.49899121551604
87,Senate,4,1341,6,66.0639416594376
87,Senate,4,1365,6,40.80840752523183
87,Senate,4,1366,6,16.873436099543593
87,Senate,4,1482,1,76.13126102298268
87,Senate,4,1489,5,66.35050142195998
87,Senate,4,1510,1,37.01496855995197
87,Senate,4,1540,1,78.49891426419333
87,Senate,4,1569,6,71.61387915625939
87,Senate,4,1570,1,44.13935712503846
87,Senate,4,1678,1,73.98663442320367
87,Senate,4,1721,1,79.92989568035782
87,Senate,4,1776,1,73.89375489066103
87,Senate,4,2052,1,38.372033367308205
87,Senate,4,2087,6,69.13321561837921
87,Senate,4,2267,1,36.01025514374128
87,Senate,4,2609,1,28.288368512474467
87,Senate,4,2636,6,35.715483544266526
87,Senate,4,2691,1,59.34722068938132
87,Senate,4,2803,6,60.536849290405605
87,Senate,4,2822,2,73.71334048703594
87,Senate,4,2901,1,78.16440256411968
87,Senate,4,2965,1,67.93800817800327
87,Senate,4,2987,1,76.33043973078986
87,Senate,4,3255,7,68.14917404775838
87,Senate,4,3388,3,86.89847271865698
87,Senate,4,3658,4,71.48482513191811
87,Senate,4,3704,3,81.58514875385563
87,Senate,4,3864,1,91.56374355916009
87,Senate,4,4148,1,68.42212445696053
87,Senate,4,4154,1,80.03384283739084
87,Senate,4,4227,1,73.52329917837841
87,Senate,4,4382,6,68.61798963925398
87,Senate,4,4418,1,82.95303134398675
87,Senate,4,4520,6,31.8917127010117
87,Senate,4,4660,1,35.64459134436075
87,Senate,4,4728,1,71.885250977833
87,Senate,4,4851,1,70.98862877441339
87,Senate,4,4898,6,70.91454039821578
87,Senate,4,5009,1,80.88924901766842
87,Senate,4,5073,2,78.20007708089396
87,Senate,4,5116,5,78.83160295961375
87,Senate,4,5122,2,82.52428037837522
87,Senate,4,5213,3,79.55141759150291
87,Senate,4,5372,6,68.52274361089144
87,Senate,4,5500,6,63.37733297297559
87,Senate,4,5756,1,71.88327563097575
87,Senate,4,5764,1,85.19696207700859
87,Senate,4,5767,2,80.23578415046649
87,Senate,4,5913,1,74.96983954476612
87,Senate,4,5967,1,83.66507374571948
87,Senate,4,6134,1,76.54517488553016
87,Senate,4,6151,1,73.52849982182843
87,Senate,4,6249,1,70.20373846563214
87,Senate,4,6366,1,79.20693198788472
87,Senate,4,6442,1,84.33779914921148
87,Senate,4,6597,7,75.95170287027729
87,Senate,4,6738,1,92.30047904044713
87,Senate,4,6745,1,33.829689935423524
87,Senate,4,6754,3,78.24912307303661
87,Senate,4,6796,1,41.52674929205332
87,Senate,4,6831,1,72.06973571257919
87,Senate,4,6881,2,85.02281478909502
87,Senate,4,7229,5,36.760219547665926
87,Senate,4,7637,4,69.60549590659542
87,Senate,4,7638,1,90.64042535797563
87,Senate,4,7722,1,74.21344649160157
87,Senate,4,7958,5,32.22422714183879
87,Senate,4,8138,1,74.4917332532926
87,Senate,4,8185,6,69.01939388542793
87,Senate,4,8270,2,39.10125939384819
87,Senate,4,8301,6,75.81127489479043
87,Senate,4,8593,2,76.77595947020393
87,Senate,4,8666,6,61.960044523451195
87,Senate,4,8764,1,80.22292610050681
87,Senate,4,8883,1,76.91033521785293
87,Senate,4,9141,1,76.25952473267283
87,Senate,4,9174,1,78.24054357498227
87,Senate,4,10110,1,34.85496863021642
87,Senate,4,10147,6,39.282928617412274
87,Senate,4,10163,6,74.04591094118437
87,Senate,4,10414,1,83.97847244614576
87,Senate,4,10450,1,50.96558617298258
87,Senate,4,10454,1,69.07009121658865
87,Senate,4,10806,5,23.147316435600352
87,Senate,4,10812,6,70.02473088156209
87,Senate,4,10818,6,38.19127602452417
87,Senate,4,10822,1,60.71139026924012
87,Senate,4,99369,5,37.61923468310226
87,Senate,4,99902,1,64.32568672234908
87,Senate,5,52,1,79.55433767268009
87,Senate,5,142,7,96.6095946745929
87,Senate,5,165,6,64.71808903072025
87,Senate,5,486,6,97.05356913211158
87,Senate,5,546,1,89.79263771204907
87,Senate,5,645,1,99.03073510740832
87,Senate,5,688,6,63.15328668286851
87,Senate,5,777,3,92.26824767093262
87,Senate,5,823,1,91.04024484512902
87,Senate,5,1027,1,97.84499282495882
87,Senate,5,1252,6,89.86714720679055
87,Senate,5,1329,1,92.48815052472628
87,Senate,5,1341,1,98.49328036696708
87,Senate,5,1365,1,96.06145551432742
87,Senate,5,1366,6,82.09994234129837
87,Senate,5,1482,6,65.60056529264153
87,Senate,5,1489,1,98.49692876546811
87,Senate,5,1510,1,94.98304160988587
87,Senate,5,1540,6,97.87637576928194
87,Senate,5,1569,7,48.3794078987344
87,Senate,5,1570,1,96.39644084154007
87,Senate,5,1678,5,65.02645600575869
87,Senate,5,1721,6,91.01722975513663
87,Senate,5,1776,6,98.13918926558463
87,Senate,5,2052,6,19.181294189310584
87,Senate,5,2087,1,98.58523503197615
87,Senate,5,2267,1,99.61683715584479
87,Senate,5,2609,1,96.6140339442596
87,Senate,5,2636,6,68.34757674275231
87,Senate,5,2691,6,97.09855757272572
87,Senate,5,2803,1,99.24412093784986
87,Senate,5,2822,1,84.16596863077203
87,Senate,5,2901,1,64.33149812892584
87,Senate,5,2965,6,68.59822585468235
87,Senate,5,2987,1,73.88459508799703
87,Senate,5,3255,1,89.26783044745277
87,Senate,5,3388,6,89.95369188552299
87,Senate,5,3658,2,99.74221506633269
87,Senate,5,3704,6,85.07695958899617
87,Senate,5,3864,6,99.65530397543586
87,Senate,5,4148,6,95.32790578262131
87,Senate,5,4154,6,93.56672655697847
87,Senate,5,4227,1,31.74930744814921
87,Senate,5,4382,1,98.30188862906785
87,Senate,5,4418,6,74.4939778139246
87,Senate,5,4520,1,80.08546126215818
87,Senate,5,4660,1,99.38301387239426
87,Senate,5,4728,6,91.62677596418989
87,Senate,5,4851,6,81.30392946530438
87,Senate,5,4898,6,54.211721948058745
87,Senate,5,5009,6,52.98184384016869
87,Senate,5,5073,1,63.41223854045938
87,Senate,5,5116,1,81.59856875096378
87,Senate,5,5122,6,94.15886471032012
87,Senate,5,5213,1,35.946104661850285
87,Senate,5,5372,1,82.15869340815736
87,Senate,5,5500,1,93.90757921497479
87,Senate,5,5756,6,83.30435169147489
87,Senate,5,5764,6,97.44191910507588
87,Senate,5,5767,6,56.857813743693455
87,Senate,5,5913,6,85.0499265963105
87,Senate,5,5967,6,94.72049601477488
87,Senate,5,6134,6,94.12075770126454
87,Senate,5,6151,1,83.06843863857584
87,Senate,5,6249,6,72.335029205293
87,Senate,5,6366,6,98.32716986589455
87,Senate,5,6442,6,96.63045008385208
87,Senate,5,6597,6,76.02832107866337
87,Senate,5,6738,6,99.92548563186206
87,Senate,5,6745,1,92.47084909021866
87,Senate,5,6754,6,91.90803038489493
87,Senate,5,6796,1,97.2893323386036
87,Senate,5,6831,6,90.29941545554772
87,Senate,5,6881,6,99.42989364925803
87,Senate,5,7229,6,75.36794003949656
87,Senate,5,7637,3,89.23575164858975
87,Senate,5,7638,6,99.04161445854119
87,Senate,5,7722,6,73.19584078608531
87,Senate,5,7958,1,89.4080137011206
87,Senate,5,8138,1,81.50652204721199
87,Senate,5,8185,1,89.83528858530197
87,Senate,5,8270,1,98.98863291380415
87,Senate,5,8301,1,86.20313202510007
87,Senate,5,8593,1,50.54535723948883
87,Senate,5,8666,1,84.55075502579045
87,Senate,5,8764,6,62.60921222585081
87,Senate,5,8883,1,71.0554028759539
87,Senate,5,9141,6,84.28798442759293
87,Senate,5,9174,1,63.905603070679895
87,Senate,5,10110,1,90.46942434213796
87,Senate,5,10147,6,86.37376672568539
87,Senate,5,10163,1,99.56078094247232
87,Senate,5,10414,6,93.3516533115831
87,Senate,5,10450,1,94.0731994089803
87,Senate,5,10454,6,87.65746741695901
87,Senate,5,10806,6,70.43880914091433
87,Senate,5,10812,1,97.16022922583917
87,Senate,5,10818,6,85.26490458719974
87,Senate,5,10822,6,86.08353631779467
87,Senate,5,99369,1,98.85431785378476
87,Senate,5,99902,1,5.157624186732836
87,Senate,6,52,1,63.30274537020203
87,Senate,6,142,7,81.85794338527346
87,Senate,6,165,6,83.1620574947871
87,Senate,6,486,4,95.5325607223913
87,Senate,6,546,1,76.66988970193694
87,Senate,6,645,1,85.7207743779608
87,Senate,6,688,6,89.28529398326845
87,Senate,6,777,7,80.87830061538625
87,Senate,6,823,1,82.26956982219548
87,Senate,6,1027,1,85.68095053355525
87,Senate,6,1252,6,92.93553778871183
87,Senate,6,1329,1,90.58633556193824
87,Senate,6,1341,1,78.7687861384281
87,Senate,6,1365,6,65.2309269617569
87,Senate,6,1366,6,94.48301803732558
87,Senate,6,1482,6,89.18557545450945
87,Senate,6,1489,6,20.82431375583058
87,Senate,6,1510,1,70.48254200731996
87,Senate,6,1540,6,90.4814081742539
87,Senate,6,1569,1,69.02645085493351
87,Senate,6,1570,1,60.457166349945844
87,Senate,6,1678,4,87.2001003478924
87,Senate,6,1721,6,91.96415045491293
87,Senate,6,1776,6,87.01218674444266
87,Senate,6,2052,6,37.044361239974435
87,Senate,6,2087,1,83.07378024162291
87,Senate,6,2267,1,79.53823564239242
87,Senate,6,2609,1,83.65842679613603
87,Senate,6,2636,6,77.31178115150324
87,Senate,6,2691,6,75.05991470360257
87,Senate,6,2803,1,72.39420526137941
87,Senate,6,2822,6,87.07645903588376
87,Senate,6,2901,6,91.38525230535198
87,Senate,6,2965,6,81.21782322740061
87,Senate,6,2987,4,89.76183464805368
87,Senate,6,3255,1,74.76879156505854
87,Senate,6,3388,6,96.5742949095383
87,Senate,6,3658,1,90.53852262328013
87,Senate,6,3704,6,93.32781284840273
87,Senate,6,3864,6,97.71575301297239
87,Senate,6,4148,1,17.298769258831122
87,Senate,6,4154,6,91.9418713159279
87,Senate,6,4227,6,86.77580398132882
87,Senate,6,4382,1,81.87613869137165
87,Senate,6,4418,6,94.54729139517896
87,Senate,6,4520,6,80.07913551682539
87,Senate,6,4660,1,78.81546666226855
87,Senate,6,4728,6,85.55058736140651
87,Senate,6,4851,6,84.5533149174989
87,Senate,6,4898,1,67.6034063426169
87,Senate,6,5009,6,93.43108219094664
87,Senate,6,5073,6,91.40003082096094
87,Senate,6,5116,1,85.26775199372698
87,Senate,6,5122,6,93.63580830529958
87,Senate,6,5213,6,92.14824777449465
87,Senate,6,5372,1,72.84069174269561
87,Senate,6,5500,1,70.36102490595832
87,Senate,6,5756,6,85.41152697759158
87,Senate,6,5764,6,95.01919460435505
87,Senate,6,5767,6,92.82375433252466
87,Senate,6,5913,6,88.13446023040632
87,Senate,6,5967,6,94.34546974976953
87,Senate,6,6134,4,89.31891911774535
87,Senate,6,6151,6,86.83047820226089
87,Senate,6,6249,6,83.61387178938165
87,Senate,6,6366,6,90.88630042717102
87,Senate,6,6442,6,94.5994742603657
87,Senate,6,6597,6,88.99142080554915
87,Senate,6,6738,6,97.37641130829024
87,Senate,6,6745,6,26.465477247738868
87,Senate,6,6754,6,90.68601485320204
87,Senate,6,6796,1,65.52836603611583
87,Senate,6,6831,6,85.68823790849962
87,Senate,6,6881,6,94.20082850555144
87,Senate,6,7229,6,76.57485435262986
87,Senate,6,7637,3,76.68490176895948
87,Senate,6,7638,6,97.63313573422239
87,Senate,6,7722,6,87.44150093699173
87,Senate,6,7958,1,20.639737011072253
87,Senate,6,8138,6,87.9219590487043
87,Senate,6,8185,1,76.16273919145458
87,Senate,6,8270,1,72.1914443068299
87,Senate,6,8301,1,83.23025831013342
87,Senate,6,8593,6,89.87926477667787
87,Senate,6,8666,1,64.47806109178455
87,Senate,6,8764,6,92.71672087512889
87,Senate,6,8883,6,90.29709239219848
87,Senate,6,9141,6,89.21860933810963
87,Senate,6,9174,6,91.44848850386525
87,Senate,6,10110,6,28.853382842938768
87,Senate,6,10147,6,74.82675306472136
87,Senate,6,10163,1,91.91402837181528
87,Senate,6,10414,6,94.6336839546858
87,Senate,6,10450,1,47.82668229696938
87,Senate,6,10454,6,82.95580485300955
87,Senate,6,10806,6,89.7995428811702
87,Senate,6,10812,1,82.12251415238153
87,Senate,6,10818,6,75.81793640714628
87,Senate,6,10822,6,74.79163461903246
87,Senate,6,99369,6,69.9108386869329
87,Senate,6,99902,6,79.11396112077165
87,Senate,7,52,6,59.83305467969665
87,Senate,7,142,7,74.24968170845374
87,Senate,7,165,6,90.5742951082844
87,Senate,7,486,4,97.96269151097556
87,Senate,7,546,1,57.83592507022286
87,Senate,7,645,6,13.49078453307937
87,Senate,7,688,6,91.31318894695673
87,Senate,7,777,4,65.87633643620141
87,Senate,7,823,1,63.62991782179566
87,Senate,7,1027,1,81.05153169089459
87,Senate,7,1252,6,96.39195130669248
87,Senate,7,1329,1,73.93894405687993
87,Senate,7,1341,6,20.86084730658111
87,Senate,7,1365,6,51.774116528093
87,Senate,7,1366,6,95.22280614143475
87,Senate,7,1482,6,91.75423275021987
87,Senate,7,1489,1,79.40380516878096
87,Senate,7,1510,1,62.885936529911255
87,Senate,7,1540,6,97.97635385203175
87,Senate,7,1569,6,74.54952483312616
87,Senate,7,1570,1,61.17537272704766
87,Senate,7,1678,4,91.31302453017022
87,Senate,7,1721,6,96.52955693471885
87,Senate,7,1776,6,97.87574821084381
87,Senate,7,2052,6,58.988801667077176
87,Senate,7,2087,1,82.31387533645255
87,Senate,7,2267,1,87.99133802675567
87,Senate,7,2609,1,75.60442877842361
87,Senate,7,2636,6,90.41604119516404
87,Senate,7,2691,6,96.78170664110009
87,Senate,7,2803,1,80.56874485117129
87,Senate,7,2822,6,75.8288955611221
87,Senate,7,2901,6,85.5588876606532
87,Senate,7,2965,6,91.06941462455524
87,Senate,7,2987,6,81.88922218620378
87,Senate,7,3255,1,55.92400640430761
87,Senate,7,3388,6,96.55362216935823
87,Senate,7,3658,1,95.16328227239424
87,Senate,7,3704,6,95.60742857468959
87,Senate,7,3864,6,98.803025604104
87,Senate,7,4148,6,96.82170183025762
87,Senate,7,4154,6,97.02340311238974
87,Senate,7,4227,6,91.86159394517585
87,Senate,7,4382,1,80.18349705532894
87,Senate,7,4418,6,94.02473926551585
87,Senate,7,4520,1,24.418108264880356
87,Senate,7,4660,1,85.10006259157446
87,Senate,7,4728,6,96.16020308697404
87,Senate,7,4851,6,94.02327133873943
87,Senate,7,4898,6,76.15248223663579
87,Senate,7,5009,6,90.11557993801055
87,Senate,7,5073,6,85.82356007265778
87,Senate,7,5116,6,44.48730050803752
87,Senate,7,5122,6,97.24497091822283
87,Senate,7,5213,6,91.96650435213363
87,Senate,7,5372,1,47.17113702429894
87,Senate,7,5500,1,60.56944789464522
87,Senate,7,5756,6,94.49753743029711
87,Senate,7,5764,6,98.05062956583424
87,Senate,7,5767,6,90.76217840101141
87,Senate,7,5913,6,95.10265047846215
