source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
9,52,1,7,8,-6,0.125
9,165,0,8,8,-8,0.0
9,464,8,0,8,8,1.0
9,546,2,6,8,-4,0.25
9,645,0,8,8,-8,0.0
9,1024,5,0,5,5,1.0
9,1027,7,1,8,6,0.875
9,1106,8,0,8,8,1.0
9,1272,0,8,8,-8,0.0
9,1329,0,8,8,-8,0.0
9,1341,7,1,8,6,0.875
9,1365,0,8,8,-8,0.0
9,1489,7,0,7,7,1.0
9,1510,0,8,8,-8,0.0
9,1570,2,4,6,-2,0.3333333333333333
9,1678,1,7,8,-6,0.125
9,1831,0,8,8,-8,0.0
9,2052,0,8,8,-8,0.0
9,2066,3,1,4,2,0.75
9,2087,3,5,8,-2,0.375
9,2322,0,8,8,-8,0.0
9,2326,0,8,8,-8,0.0
9,2609,7,1,8,6,0.875
9,2691,0,8,8,-8,0.0
9,2745,1,7,8,-6,0.125
9,2803,7,1,8,6,0.875
9,2822,1,7,8,-6,0.125
9,2901,1,7,8,-6,0.125
9,2987,0,8,8,-8,0.0
9,3110,0,8,8,-8,0.0
9,3206,0,8,8,-8,0.0
9,3349,1,7,8,-6,0.125
9,3388,0,8,8,-8,0.0
9,3536,0,8,8,-8,0.0
9,3603,0,8,8,-8,0.0
9,3658,8,0,8,8,1.0
9,3704,0,8,8,-8,0.0
9,3783,0,8,8,-8,0.0
9,4227,0,8,8,-8,0.0
9,4321,0,8,8,-8,0.0
9,4328,0,8,8,-8,0.0
9,4382,7,1,8,6,0.875
9,4418,0,8,8,-8,0.0
9,4520,0,8,8,-8,0.0
9,4660,3,5,8,-2,0.375
9,4728,0,8,8,-8,0.0
9,4834,0,8,8,-8,0.0
9,4851,0,8,8,-8,0.0
9,4922,7,1,8,6,0.875
9,4949,0,8,8,-8,0.0
9,4979,0,8,8,-8,0.0
9,5009,0,8,8,-8,0.0
9,5122,0,8,8,-8,0.0
9,5213,0,8,8,-8,0.0
9,5240,0,8,8,-8,0.0
9,5343,7,1,8,6,0.875
9,5372,7,1,8,6,0.875
9,5452,7,1,8,6,0.875
9,5591,0,8,8,-8,0.0
9,5767,0,8,8,-8,0.0
9,5913,0,8,8,-8,0.0
9,5944,7,1,8,6,0.875
9,5967,0,8,8,-8,0.0
9,6021,7,1,8,6,0.875
9,6151,0,8,8,-8,0.0
9,6525,6,2,8,4,0.75
9,6597,0,8,8,-8,0.0
9,6738,0,8,8,-8,0.0
9,6796,8,0,8,8,1.0
9,6820,0,8,8,-8,0.0
9,6856,0,8,8,-8,0.0
9,7070,0,8,8,-8,0.0
9,7229,0,8,8,-8,0.0
9,7271,2,6,8,-4,0.25
9,7551,0,8,8,-8,0.0
9,7656,7,0,7,7,1.0
9,7958,0,8,8,-8,0.0
9,8138,0,8,8,-8,0.0
9,8185,1,7,8,-6,0.125
9,8270,8,0,8,8,1.0
9,8313,0,8,8,-8,0.0
9,8593,0,8,8,-8,0.0
9,8635,0,8,8,-8,0.0
9,8666,0,8,8,-8,0.0
9,8764,0,8,8,-8,0.0
9,8883,0,8,8,-8,0.0
9,9141,0,8,8,-8,0.0
9,9374,0,8,8,-8,0.0
9,9865,0,8,8,-8,0.0
9,9930,7,1,8,6,0.875
9,10163,3,5,8,-2,0.375
9,10450,8,0,8,8,1.0
52,165,101,93,194,8,0.520618556701031
52,464,152,67,219,85,0.6940639269406392
52,546,167,46,213,121,0.784037558685446
52,645,175,49,224,126,0.78125
52,923,91,6,97,85,0.9381443298969072
52,1024,129,63,192,66,0.671875
52,1027,138,44,182,94,0.7582417582417582
52,1106,1,7,8,-6,0.125
52,1272,68,61,129,7,0.5271317829457365
52,1329,168,43,211,125,0.7962085308056872
52,1338,79,29,108,50,0.7314814814814815
52,1341,150,63,213,87,0.704225352112676
52,1365,95,81,176,14,0.5397727272727273
52,1489,123,51,174,72,0.7068965517241379
52,1510,182,35,217,147,0.8387096774193549
52,1570,149,58,207,91,0.7198067632850241
52,1678,69,95,164,-26,0.42073170731707316
52,1831,106,113,219,-7,0.4840182648401826
52,2052,151,57,208,94,0.7259615384615384
52,2066,161,46,207,115,0.7777777777777778
52,2087,6,2,8,4,0.75
52,2175,65,7,72,58,0.9027777777777778
52,2322,7,1,8,6,0.875
52,2326,101,98,199,3,0.507537688442211
52,2609,153,46,199,107,0.7688442211055276
52,2691,98,123,221,-25,0.4434389140271493
52,2745,157,34,191,123,0.8219895287958116
52,2803,139,85,224,54,0.6205357142857143
52,2822,66,94,160,-28,0.4125
52,2901,101,97,198,4,0.51010101010101
52,2987,45,36,81,9,0.5555555555555556
52,3110,190,33,223,157,0.852017937219731
52,3206,156,32,188,124,0.8297872340425532
52,3349,99,100,199,-1,0.49748743718592964
52,3388,79,119,198,-40,0.398989898989899
52,3536,93,85,178,8,0.5224719101123596
52,3603,86,86,172,0,0.5
52,3658,134,76,210,58,0.638095238095238
52,3704,91,121,212,-30,0.42924528301886794
52,3783,127,85,212,42,0.5990566037735849
52,3839,66,30,96,36,0.6875
52,4227,122,84,206,38,0.5922330097087378
52,4321,178,39,217,139,0.8202764976958525
52,4328,94,109,203,-15,0.4630541871921182
52,4382,172,48,220,124,0.7818181818181819
52,4418,87,123,210,-36,0.4142857142857143
52,4483,65,55,120,10,0.5416666666666666
52,4520,148,75,223,73,0.6636771300448431
52,4660,6,2,8,4,0.75
52,4728,88,122,210,-34,0.41904761904761906
52,4747,51,61,112,-10,0.45535714285714285
52,4834,156,37,193,119,0.8082901554404145
52,4851,92,130,222,-38,0.4144144144144144
52,4922,133,67,200,66,0.665
52,4949,104,111,215,-7,0.48372093023255813
52,4979,112,109,221,3,0.5067873303167421
52,5009,64,146,210,-82,0.3047619047619048
52,5122,84,87,171,-3,0.49122807017543857
52,5180,100,99,199,1,0.5025125628140703
52,5213,71,102,173,-31,0.41040462427745666
52,5240,71,118,189,-47,0.37566137566137564
52,5343,185,38,223,147,0.8295964125560538
52,5372,161,47,208,114,0.7740384615384616
52,5452,87,116,203,-29,0.42857142857142855
52,5591,85,111,196,-26,0.4336734693877551
52,5606,67,70,137,-3,0.48905109489051096
52,5767,88,135,223,-47,0.39461883408071746
52,5913,78,134,212,-56,0.36792452830188677
52,5944,135,81,216,54,0.625
52,5967,90,126,216,-36,0.4166666666666667
52,6021,154,63,217,91,0.7096774193548387
52,6107,70,119,189,-49,0.37037037037037035
52,6132,66,86,152,-20,0.4342105263157895
52,6137,107,68,175,39,0.6114285714285714
52,6151,84,101,185,-17,0.4540540540540541
52,6525,174,43,217,131,0.8018433179723502
52,6597,89,124,213,-35,0.41784037558685444
52,6738,79,137,216,-58,0.36574074074074076
52,6796,134,77,211,57,0.6350710900473934
52,6820,78,129,207,-51,0.37681159420289856
52,6856,89,123,212,-34,0.419811320754717
52,7070,7,1,8,6,0.875
52,7229,121,86,207,35,0.5845410628019324
52,7271,186,38,224,148,0.8303571428571429
52,7551,164,50,214,114,0.7663551401869159
52,7656,168,45,213,123,0.7887323943661971
52,7837,51,8,59,43,0.864406779661017
52,7958,127,77,204,50,0.6225490196078431
52,8138,70,122,192,-52,0.3645833333333333
52,8185,174,38,212,136,0.8207547169811321
52,8270,158,58,216,100,0.7314814814814815
52,8313,7,1,8,6,0.875
52,8593,109,105,214,4,0.5093457943925234
52,8635,183,30,213,153,0.8591549295774648
52,8666,182,42,224,140,0.8125
52,8708,14,19,33,-5,0.42424242424242425
52,8764,77,112,189,-35,0.4074074074074074
52,8883,94,120,214,-26,0.4392523364485981
52,9141,96,113,209,-17,0.45933014354066987
52,9152,21,10,31,11,0.6774193548387096
52,9374,167,48,215,119,0.7767441860465116
52,9401,35,16,51,19,0.6862745098039216
52,9576,112,14,126,98,0.8888888888888888
52,9865,165,50,215,115,0.7674418604651163
52,9930,124,78,202,46,0.6138613861386139
52,10110,126,37,163,89,0.7730061349693251
52,10163,144,76,220,68,0.6545454545454545
52,10450,127,81,208,46,0.6105769230769231
165,464,89,104,193,-15,0.46113989637305697
165,546,84,108,192,-24,0.4375
165,645,95,100,195,-5,0.48717948717948717
165,923,39,45,84,-6,0.4642857142857143
165,1024,75,96,171,-21,0.43859649122807015
165,1027,64,96,160,-32,0.4
165,1106,0,8,8,-8,0.0
165,1272,84,36,120,48,0.7
165,1329,80,108,188,-28,0.425531914893617
165,1338,44,57,101,-13,0.43564356435643564
165,1341,79,105,184,-26,0.42934782608695654
165,1365,87,71,158,16,0.5506329113924051
165,1489,64,85,149,-21,0.42953020134228187
165,1510,91,100,191,-9,0.47643979057591623
165,1570,86,95,181,-9,0.47513812154696133
165,1678,100,44,144,56,0.6944444444444444
165,1831,124,67,191,57,0.6492146596858639
165,2052,101,88,189,13,0.5343915343915344
165,2066,75,106,181,-31,0.4143646408839779
165,2087,5,3,8,2,0.625
165,2175,34,34,68,0,0.5
165,2322,8,0,8,8,1.0
165,2326,107,68,175,39,0.6114285714285714
165,2609,77,105,182,-28,0.4230769230769231
