source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
1366,4812,395,121,516,274,0.7655038759689923
1366,9369,192,372,564,-180,0.3404255319148936
1366,10513,181,385,566,-204,0.3197879858657244
1366,10791,434,101,535,333,0.811214953271028
1366,10808,440,123,563,317,0.7815275310834814
1366,10818,440,130,570,310,0.7719298245614035
1366,11043,448,105,553,343,0.810126582278481
1366,11044,217,351,568,-134,0.38204225352112675
1366,11203,280,274,554,6,0.5054151624548736
1366,11204,437,115,552,322,0.7916666666666666
1366,12107,220,335,555,-115,0.3963963963963964
1366,12109,247,303,550,-56,0.4490909090909091
1366,13039,466,107,573,359,0.8132635253054101
1366,13056,433,125,558,308,0.7759856630824373
1366,14009,215,355,570,-140,0.37719298245614036
1366,14010,228,331,559,-103,0.407871198568873
1366,14031,166,390,556,-224,0.29856115107913667
1366,14073,412,139,551,273,0.7477313974591652
1366,14101,426,126,552,300,0.7717391304347826
1366,14103,229,332,561,-103,0.40819964349376114
1366,14105,147,389,536,-242,0.27425373134328357
1366,14107,428,129,557,299,0.7684021543985637
1366,14108,403,145,548,258,0.7354014598540146
1366,14203,435,122,557,313,0.7809694793536804
1366,14213,429,122,551,307,0.778584392014519
1366,14226,191,381,572,-190,0.3339160839160839
1366,14230,431,131,562,300,0.7669039145907474
1366,14240,312,252,564,60,0.5531914893617021
1366,14247,73,23,96,50,0.7604166666666666
1366,14268,172,395,567,-223,0.30335097001763667
1366,14275,421,146,567,275,0.7425044091710759
1366,14300,441,125,566,316,0.7791519434628975
1366,14302,459,113,572,346,0.8024475524475524
1366,14304,443,124,567,319,0.781305114638448
1366,14307,432,136,568,296,0.7605633802816901
1366,14400,454,120,574,334,0.7909407665505227
1366,14440,455,111,566,344,0.803886925795053
1366,14500,260,297,557,-37,0.466786355475763
1366,14501,205,352,557,-147,0.36804308797127466
1366,14502,402,159,561,243,0.7165775401069518
1366,14503,186,382,568,-196,0.3274647887323944
1366,14506,205,366,571,-161,0.35901926444833626
1366,14508,441,132,573,309,0.7696335078534031
1366,14509,459,109,568,350,0.8080985915492958
1366,14511,125,400,525,-275,0.23809523809523808
1366,14617,452,118,570,334,0.7929824561403509
