source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
1366,4812,341,70,411,271,0.829683698296837
1366,10808,307,55,362,252,0.8480662983425414
1366,12109,214,208,422,6,0.5071090047393365
1366,14009,159,276,435,-117,0.36551724137931035
1366,14031,84,218,302,-134,0.2781456953642384
1366,14101,260,43,303,217,0.858085808580858
1366,14103,172,255,427,-83,0.4028103044496487
1366,14203,371,66,437,305,0.8489702517162472
1366,14213,284,39,323,245,0.8792569659442725
1366,14226,165,274,439,-109,0.37585421412300685
1366,14230,362,65,427,297,0.8477751756440282
1366,14307,377,62,439,315,0.8587699316628702
1366,14400,386,52,438,334,0.8812785388127854
1366,14440,349,83,432,266,0.8078703703703703
1366,14503,165,266,431,-101,0.382830626450116
1366,14506,189,246,435,-57,0.43448275862068964
1366,14651,340,92,432,248,0.7870370370370371
1366,14661,286,153,439,133,0.6514806378132119
1366,14709,365,69,434,296,0.8410138248847926
1366,14712,155,242,397,-87,0.3904282115869018
1366,14809,122,290,412,-168,0.2961165048543689
1366,14812,380,56,436,324,0.8715596330275229
1366,14826,116,315,431,-199,0.2691415313225058
1366,14852,166,265,431,-99,0.3851508120649652
1366,14858,364,67,431,297,0.8445475638051044
1366,14871,369,61,430,308,0.858139534883721
1366,14910,249,187,436,62,0.5711009174311926
1366,14912,374,61,435,313,0.8597701149425288
1366,14914,365,69,434,296,0.8410138248847926
1366,14920,356,63,419,293,0.8496420047732697
1366,14921,122,317,439,-195,0.27790432801822323
1366,14922,355,65,420,290,0.8452380952380952
1366,15011,361,55,416,306,0.8677884615384616
1366,15015,347,87,434,260,0.7995391705069125
1366,15021,372,64,436,308,0.8532110091743119
1366,15039,28,138,166,-110,0.1686746987951807
1366,15054,367,69,436,298,0.841743119266055
1366,15406,98,332,430,-234,0.22790697674418606
1366,15408,371,66,437,305,0.8489702517162472
1366,15424,80,345,425,-265,0.18823529411764706
1366,15425,183,35,218,148,0.8394495412844036
1366,15429,73,360,433,-287,0.16859122401847576
1366,15501,155,270,425,-115,0.36470588235294116
1366,15502,367,72,439,295,0.835990888382688
1366,15633,22,85,107,-63,0.205607476635514
1366,15703,372,67,439,305,0.8473804100227791
1366,15704,314,112,426,202,0.7370892018779343
1366,29108,85,345,430,-260,0.19767441860465115
1366,29142,372,64,436,308,0.8532110091743119
1366,29147,384,52,436,332,0.8807339449541285
1366,29305,336,88,424,248,0.7924528301886793
1366,29345,122,305,427,-183,0.2857142857142857
1366,29373,363,71,434,292,0.836405529953917
1366,29389,376,55,431,321,0.8723897911832946
1366,29512,114,321,435,-207,0.2620689655172414
1366,29523,92,245,337,-153,0.27299703264094954
1366,29534,34,77,111,-43,0.3063063063063063
1366,29537,80,346,426,-266,0.18779342723004694
1366,29548,76,351,427,-275,0.17798594847775176
1366,29555,68,333,401,-265,0.16957605985037408
1366,29566,80,329,409,-249,0.19559902200489
1366,29732,379,59,438,320,0.865296803652968
1366,29740,144,288,432,-144,0.3333333333333333
1366,29754,139,299,438,-160,0.317351598173516
1366,29909,116,314,430,-198,0.26976744186046514
1366,29918,98,328,426,-230,0.2300469483568075
1366,29936,58,371,429,-313,0.1351981351981352
1366,39310,362,73,435,289,0.832183908045977
1366,40103,330,105,435,225,0.7586206896551724
1366,40105,260,50,310,210,0.8387096774193549
1366,40300,205,228,433,-23,0.47344110854503463
1366,40301,354,84,438,270,0.8082191780821918
1366,40302,225,203,428,22,0.5257009345794392
1366,40303,140,280,420,-140,0.3333333333333333
1366,40304,156,268,424,-112,0.36792452830188677
1366,40305,92,336,428,-244,0.21495327102803738
1366,40500,362,77,439,285,0.8246013667425968
1366,40501,133,301,434,-168,0.3064516129032258
1366,40502,201,49,250,152,0.804
1366,40700,375,59,434,316,0.8640552995391705
1366,40701,333,97,430,236,0.7744186046511627
1366,40702,370,67,437,303,0.8466819221967964
1366,40703,363,76,439,287,0.826879271070615
1366,40704,376,62,438,314,0.8584474885844748
1366,40705,155,276,431,-121,0.35962877030162416
1366,40706,356,82,438,274,0.8127853881278538
1366,40707,55,222,277,-167,0.19855595667870035
1366,49300,352,75,427,277,0.8243559718969555
1366,49306,141,295,436,-154,0.32339449541284404
1366,49307,149,287,436,-138,0.34174311926605505
1366,49308,369,62,431,307,0.8561484918793504
1366,49309,345,94,439,251,0.785876993166287
1366,49700,111,318,429,-207,0.25874125874125875
1366,49702,329,101,430,228,0.7651162790697674
1366,49703,257,182,439,75,0.5854214123006833
1366,49704,151,264,415,-113,0.363855421686747
1366,49705,261,175,436,86,0.5986238532110092
1366,49706,92,338,430,-246,0.21395348837209302
1366,49901,303,126,429,177,0.7062937062937062
1366,49903,195,239,434,-44,0.44930875576036866
1366,94659,147,291,438,-144,0.3356164383561644
1366,99910,14,85,99,-71,0.1414141414141414
4812,10808,332,48,380,284,0.8736842105263158
4812,12109,218,226,444,-8,0.49099099099099097
4812,14009,160,292,452,-132,0.35398230088495575
4812,14031,71,216,287,-145,0.24738675958188153
4812,14101,294,31,325,263,0.9046153846153846
4812,14103,190,246,436,-56,0.43577981651376146
4812,14203,386,69,455,317,0.8483516483516483
4812,14213,310,34,344,276,0.9011627906976745
4812,14226,164,293,457,-129,0.3588621444201313
4812,14230,394,52,446,342,0.8834080717488789
4812,14307,410,47,457,363,0.8971553610503282
4812,14400,423,33,456,390,0.9276315789473685
4812,14440,418,31,449,387,0.9309576837416481
4812,14503,165,284,449,-119,0.3674832962138085
4812,14506,206,249,455,-43,0.45274725274725275
4812,14651,404,46,450,358,0.8977777777777778
4812,14661,316,141,457,175,0.6914660831509847
4812,14709,404,48,452,356,0.8938053097345132
4812,14712,175,247,422,-72,0.4146919431279621
4812,14809,130,300,430,-170,0.3023255813953488
4812,14812,380,73,453,307,0.8388520971302428
4812,14826,113,333,446,-220,0.2533632286995516
4812,14852,162,286,448,-124,0.36160714285714285
4812,14858,400,52,452,348,0.8849557522123894
4812,14871,397,51,448,346,0.8861607142857143
4812,14910,268,185,453,83,0.5916114790286976
4812,14912,402,51,453,351,0.8874172185430463
4812,14914,396,56,452,340,0.8761061946902655
4812,14920,386,52,438,334,0.8812785388127854
4812,14921,121,336,457,-215,0.2647702407002188
4812,14922,399,38,437,361,0.9130434782608695
4812,15011,386,52,438,334,0.8812785388127854
4812,15015,403,50,453,353,0.8896247240618101
4812,15021,405,49,454,356,0.8920704845814978
4812,15039,33,129,162,-96,0.2037037037037037
4812,15054,389,65,454,324,0.8568281938325991
4812,15406,90,360,450,-270,0.2
4812,15408,408,48,456,360,0.8947368421052632
4812,15424,80,364,444,-284,0.18018018018018017
4812,15425,226,18,244,208,0.9262295081967213
4812,15429,79,371,450,-292,0.17555555555555555
4812,15501,152,293,445,-141,0.3415730337078652
4812,15502,404,51,455,353,0.8879120879120879
4812,15633,18,84,102,-66,0.17647058823529413
4812,15703,416,41,457,375,0.9102844638949672
4812,15704,386,58,444,328,0.8693693693693694
4812,29108,82,369,451,-287,0.18181818181818182
4812,29142,400,54,454,346,0.8810572687224669
4812,29147,399,55,454,344,0.8788546255506607
4812,29305,389,53,442,336,0.8800904977375565
4812,29345,118,329,447,-211,0.2639821029082774
4812,29373,394,58,452,336,0.8716814159292036
4812,29389,397,52,449,345,0.8841870824053452
4812,29512,118,335,453,-217,0.26048565121412803
4812,29523,108,248,356,-140,0.30337078651685395
4812,29534,53,91,144,-38,0.3680555555555556
4812,29537,76,367,443,-291,0.17155756207674944
4812,29548,81,367,448,-286,0.18080357142857142
4812,29555,68,353,421,-285,0.16152019002375298
4812,29566,102,327,429,-225,0.23776223776223776
4812,29732,405,52,457,353,0.8862144420131292
4812,29740,135,316,451,-181,0.29933481152993346
4812,29754,133,323,456,-190,0.2916666666666667
4812,29909,120,334,454,-214,0.2643171806167401
4812,29918,93,351,444,-258,0.20945945945945946
4812,29936,54,392,446,-338,0.1210762331838565
4812,39310,396,58,454,338,0.8722466960352423
4812,40103,356,97,453,259,0.7858719646799117
4812,40105,300,28,328,272,0.9146341463414634
4812,40300,212,238,450,-26,0.4711111111111111
4812,40301,387,68,455,319,0.8505494505494505
4812,40302,240,205,445,35,0.5393258426966292
4812,40303,144,296,440,-152,0.32727272727272727
4812,40304,154,290,444,-136,0.34684684684684686
4812,40305,92,352,444,-260,0.2072072072072072
4812,40500,415,41,456,374,0.9100877192982456
4812,40501,161,291,452,-130,0.3561946902654867
4812,40502,235,30,265,205,0.8867924528301887
4812,40700,401,51,452,350,0.8871681415929203
4812,40701,351,97,448,254,0.7834821428571429
4812,40702,380,75,455,305,0.8351648351648352
4812,40703,407,50,457,357,0.8905908096280087
4812,40704,406,50,456,356,0.8903508771929824
4812,40705,146,303,449,-157,0.32516703786191536
4812,40706,395,59,454,336,0.8700440528634361
4812,40707,67,239,306,-172,0.21895424836601307
4812,49300,400,45,445,355,0.898876404494382
4812,49306,139,314,453,-175,0.3068432671081678
4812,49307,159,295,454,-136,0.3502202643171806
4812,49308,408,43,451,365,0.9046563192904656
4812,49309,373,84,457,289,0.8161925601750547
4812,49700,104,343,447,-239,0.232662192393736
4812,49702,363,87,450,276,0.8066666666666666
4812,49703,284,173,457,111,0.6214442013129103
4812,49704,180,251,431,-71,0.4176334106728538
4812,49705,270,184,454,86,0.5947136563876652
4812,49706,87,361,448,-274,0.19419642857142858
4812,49901,361,87,448,274,0.8058035714285714
4812,49903,209,243,452,-34,0.46238938053097345
4812,94659,138,318,456,-180,0.3026315789473684
4812,99910,25,79,104,-54,0.2403846153846154
10808,12109,155,233,388,-78,0.39948453608247425
10808,14009,107,289,396,-182,0.2702020202020202
10808,14031,63,218,281,-155,0.22419928825622776
10808,14101,270,20,290,250,0.9310344827586207
10808,14103,147,236,383,-89,0.3838120104438642
10808,14203,315,85,400,230,0.7875
10808,14213,282,22,304,260,0.9276315789473685
10808,14226,115,286,401,-171,0.286783042394015
10808,14230,351,41,392,310,0.8954081632653061
10808,14307,361,40,401,321,0.9002493765586035
10808,14400,367,33,400,334,0.9175
10808,14440,351,45,396,306,0.8863636363636364
10808,14503,119,275,394,-156,0.3020304568527919
10808,14506,156,241,397,-85,0.3929471032745592
10808,14651,333,61,394,272,0.8451776649746193
10808,14661,246,155,401,91,0.6134663341645885
10808,14709,358,40,398,318,0.8994974874371859
10808,14712,136,241,377,-105,0.36074270557029176
10808,14809,89,285,374,-196,0.23796791443850268
10808,14812,326,71,397,255,0.8211586901763224
10808,14826,94,301,395,-207,0.2379746835443038
10808,14852,113,280,393,-167,0.2875318066157761
10808,14858,369,25,394,344,0.9365482233502538
10808,14871,350,44,394,306,0.8883248730964467
10808,14910,228,170,398,58,0.5728643216080402
10808,14912,353,43,396,310,0.8914141414141414
10808,14914,370,29,399,341,0.9273182957393483
10808,14920,368,16,384,352,0.9583333333333334
10808,14921,81,319,400,-238,0.2025
10808,14922,323,58,381,265,0.847769028871391
10808,15011,354,29,383,325,0.9242819843342036
10808,15015,330,66,396,264,0.8333333333333334
10808,15021,373,25,398,348,0.9371859296482412
10808,15039,30,134,164,-104,0.18292682926829268
10808,15054,354,44,398,310,0.8894472361809045
10808,15406,65,330,395,-265,0.16455696202531644
10808,15408,369,30,399,339,0.924812030075188
10808,15424,47,339,386,-292,0.12176165803108809
10808,15425,145,30,175,115,0.8285714285714286
10808,15429,67,329,396,-262,0.1691919191919192
10808,15501,113,275,388,-162,0.2912371134020619
10808,15502,329,70,399,259,0.8245614035087719
10808,15633,18,88,106,-70,0.16981132075471697
10808,15703,356,45,401,311,0.8877805486284289
10808,15704,310,81,391,229,0.7928388746803069
