congress,chamber,rollnumber,icpsr,cast_code,prob
86,Senate,1,5452,1,93.61131815167411
86,Senate,1,5500,1,75.34623731767151
86,Senate,1,5767,1,95.77478386062265
86,Senate,1,5913,6,33.74484026198663
86,Senate,1,5967,1,72.06976993310295
86,Senate,1,6039,1,84.73867681558411
86,Senate,1,6134,1,48.93774738890372
86,Senate,1,6151,1,98.5579530876739
86,Senate,1,6249,1,70.384576781957
86,Senate,1,6366,6,67.64515254140487
86,Senate,1,6597,1,79.82873789441139
86,Senate,1,6738,6,49.80719647947808
86,Senate,1,6745,1,67.53384793315972
86,Senate,1,6754,6,38.21770949239176
86,Senate,1,6796,1,89.06283592745127
86,Senate,1,6820,1,68.36222223846762
86,Senate,1,6831,1,47.14416525350919
86,Senate,1,6882,4,82.75179473696662
86,Senate,1,7070,1,75.98599367248767
86,Senate,1,7229,6,49.73955095982815
86,Senate,1,7637,6,45.633383080290116
86,Senate,1,7638,6,22.008464647148674
86,Senate,1,7722,1,78.5658584394178
86,Senate,1,7958,1,97.96853739502467
86,Senate,1,8138,1,98.62880889008693
86,Senate,1,8185,1,56.69463729757511
86,Senate,1,8270,1,92.19188799468768
86,Senate,1,8301,6,63.91365746388254
86,Senate,1,8593,1,94.50671737958352
86,Senate,1,8666,6,38.11158357407842
86,Senate,1,8764,1,94.30406099419866
86,Senate,1,8883,1,98.21264060363467
86,Senate,1,9141,1,71.01034480144638
86,Senate,1,9174,1,97.90628896842315
86,Senate,1,10110,1,65.41718415460684
86,Senate,1,10147,6,71.62358666358703
86,Senate,1,10163,1,83.66237153342682
86,Senate,1,10414,1,77.3140095252488
86,Senate,1,10450,1,91.8719905394746
86,Senate,1,10454,1,45.04145031380868
86,Senate,1,99369,1,99.40662518837907
86,Senate,1,99901,9,42.51689101415311
86,Senate,2,52,6,73.10106046641053
86,Senate,2,142,6,43.39344878480856
86,Senate,2,165,6,30.57950553837734
86,Senate,2,486,1,62.82429681189014
86,Senate,2,546,6,71.844183587151
86,Senate,2,645,1,81.29492021895936
86,Senate,2,688,1,92.44289870678784
86,Senate,2,1027,1,60.80154920630844
86,Senate,2,1329,6,91.07811910690265
86,Senate,2,1341,1,84.84124559685141
86,Senate,2,1365,1,99.72362410793953
86,Senate,2,1366,1,94.52300421718685
86,Senate,2,1482,1,90.38410067149059
86,Senate,2,1489,1,84.27587777068489
86,Senate,2,1510,1,70.39857808299786
86,Senate,2,1540,6,91.29322254927555
86,Senate,2,1569,6,99.73398522528511
86,Senate,2,1570,1,91.78319563657665
86,Senate,2,1678,1,84.63165455779951
86,Senate,2,1721,2,57.57806507138853
86,Senate,2,1776,6,98.27102011114962
86,Senate,2,2052,6,69.342112599297
86,Senate,2,2087,1,78.67106997237815
86,Senate,2,2267,1,97.23777349769897
86,Senate,2,2609,1,51.53772120582777
86,Senate,2,2636,1,38.29144439251145
86,Senate,2,2691,6,99.95749082572127
86,Senate,2,2803,1,97.05725445779836
86,Senate,2,2822,1,99.96559091572492
86,Senate,2,2901,1,99.87672659062274
86,Senate,2,2965,6,46.35203981305447
86,Senate,2,2987,1,99.92906953326359
86,Senate,2,3349,1,98.12072642843137
86,Senate,2,3388,1,96.68195514371658
86,Senate,2,3658,1,92.49186521561627
86,Senate,2,3704,1,85.46384379062349
86,Senate,2,3783,1,25.277401226798585
86,Senate,2,3864,1,63.95298273774169
86,Senate,2,4148,6,97.6359586773749
86,Senate,2,4154,1,44.92699466847399
86,Senate,2,4227,1,78.86597021563692
86,Senate,2,4328,6,77.22535934696086
86,Senate,2,4382,1,76.93017522354502
86,Senate,2,4418,1,98.06402559176223
86,Senate,2,4520,1,99.03775196495998
86,Senate,2,4660,1,95.09719366254458
86,Senate,2,4728,6,84.77464224622065
86,Senate,2,4851,6,59.981518551323056
86,Senate,2,4898,6,99.76695198757028
86,Senate,2,4979,1,90.1399507115242
86,Senate,2,5009,1,99.69502623228234
86,Senate,2,5073,1,99.85998791403621
86,Senate,2,5116,6,97.67550520479259
86,Senate,2,5122,1,58.90378101276148
86,Senate,2,5180,6,89.10460389163633
86,Senate,2,5213,1,97.4117059522379
86,Senate,2,5372,6,84.70381379953629
86,Senate,2,5452,1,97.29753288367753
86,Senate,2,5500,6,35.947857598792375
86,Senate,2,5767,1,99.22909072179381
86,Senate,2,5913,6,50.14716548290126
86,Senate,2,5967,1,63.86962142341621
86,Senate,2,6039,1,83.48729882239947
86,Senate,2,6134,6,77.41333274343415
86,Senate,2,6151,1,99.94928889885632
86,Senate,2,6249,1,56.796670234172616
86,Senate,2,6366,6,92.57086016744343
86,Senate,2,6597,1,76.7870307758111
86,Senate,2,6738,6,68.26008735905967
86,Senate,2,6745,6,51.79992498283323
86,Senate,2,6754,6,57.434208312850835
86,Senate,2,6796,1,91.06295761689667
86,Senate,2,6820,1,56.118319184882736
86,Senate,2,6831,6,80.3689174468611
86,Senate,2,6882,5,98.88872870284573
86,Senate,2,7070,1,68.44102118203027
86,Senate,2,7229,6,77.73529809924781
86,Senate,2,7637,6,73.90552012153698
86,Senate,2,7638,6,21.047595823431987
86,Senate,2,7722,1,73.97078480641906
86,Senate,2,7958,1,99.84784614912547
86,Senate,2,8138,1,99.95763253509294
86,Senate,2,8185,1,29.472551220188624
86,Senate,2,8270,1,95.58164535371144
86,Senate,2,8301,6,92.24586398468611
86,Senate,2,8593,1,98.3967015735511
86,Senate,2,8666,6,62.22747107216939
86,Senate,2,8764,1,98.38993666760355
86,Senate,2,8883,1,99.91562177693305
86,Senate,2,9141,6,40.613218417577826
86,Senate,2,9174,1,99.87398890273418
86,Senate,2,10110,6,55.86847362516123
86,Senate,2,10147,6,95.82195245286341
86,Senate,2,10163,1,83.30772278517927
86,Senate,2,10414,1,74.17100348615024
86,Senate,2,10450,1,95.12371354355858
86,Senate,2,10454,6,83.11143394809153
86,Senate,2,99369,1,99.99597104655128
86,Senate,2,99901,9,13.06879460746525
86,Senate,3,52,1,46.331073419439754
86,Senate,3,142,6,83.89679207303928
86,Senate,3,165,6,76.63561640382044
86,Senate,3,486,6,59.8504983762212
86,Senate,3,546,1,40.57224449509446
86,Senate,3,645,6,95.50833447248604
86,Senate,3,688,6,93.08273183840697
86,Senate,3,1027,4,87.04747520102762
86,Senate,3,1329,6,36.24627466085053
86,Senate,3,1341,6,96.09396688595547
86,Senate,3,1365,6,99.85838394829081
86,Senate,3,1366,6,93.12754477817205
86,Senate,3,1482,6,91.35567311087627
86,Senate,3,1489,6,95.93700012475048
86,Senate,3,1510,6,89.20295607499727
86,Senate,3,1540,1,88.97524408612712
86,Senate,3,1569,1,97.6806511621933
86,Senate,3,1570,6,97.43097632083254
86,Senate,3,1678,6,87.2921698393214
86,Senate,3,1721,6,59.95640022492415
86,Senate,3,1776,1,97.19058658982709
86,Senate,3,2052,6,57.72781516959444
86,Senate,3,2087,6,94.35197472470782
86,Senate,3,2267,6,99.48680608043476
86,Senate,3,2609,6,81.26998591892766
86,Senate,3,2636,1,48.45712493009467
86,Senate,3,2691,1,99.85880158816593
86,Senate,3,2803,6,99.3564745637832
86,Senate,3,2822,6,99.9438268909634
86,Senate,3,2901,6,99.78153969776622
86,Senate,3,2965,1,35.9172191805482
86,Senate,3,2987,6,99.87768068280482
86,Senate,3,3349,6,98.8552796206015
86,Senate,3,3388,6,94.4535275734951
86,Senate,3,3658,6,98.73463768542358
86,Senate,3,3704,6,84.76002154813281
86,Senate,3,3783,1,66.25504139975023
86,Senate,3,3864,6,54.39930960961603
86,Senate,3,4148,1,95.50098348558748
86,Senate,3,4154,6,47.88905215654228
86,Senate,3,4227,6,82.74109358280471
86,Senate,3,4328,1,69.27202504608766
86,Senate,3,4382,6,93.5754688833335
86,Senate,3,4418,6,97.15996730491264
86,Senate,3,4520,6,99.28357376853995
86,Senate,3,4660,6,99.00328639856433
86,Senate,3,4728,1,78.46746650903323
86,Senate,3,4851,6,49.26912642523627
86,Senate,3,4898,1,97.9672462287886
86,Senate,3,4979,6,90.56682727740738
86,Senate,3,5009,6,99.44926062166424
86,Senate,3,5073,6,99.75727743978912
86,Senate,3,5116,1,85.21298662233652
86,Senate,3,5122,6,59.16693031179179
86,Senate,3,5180,1,80.66740210315805
86,Senate,3,5213,6,96.96396553758264
86,Senate,3,5372,1,58.80158551169065
86,Senate,3,5452,6,98.39044912581376
86,Senate,3,5500,6,85.81702856019021
86,Senate,3,5767,6,98.87413992036358
86,Senate,3,5913,1,43.78214132233181
86,Senate,3,5967,6,62.90146839552722
86,Senate,3,6039,6,95.20401232491626
86,Senate,3,6134,1,72.37743931193042
86,Senate,3,6151,6,99.92402657527873
86,Senate,3,6249,6,65.60743659297852
86,Senate,3,6366,1,90.70651783283236
86,Senate,3,6597,6,79.83210557971293
86,Senate,3,6738,1,75.70472317771004
86,Senate,3,6745,6,76.35050641628673
86,Senate,3,6754,1,53.07259627279177
86,Senate,3,6796,5,97.40709185564131
86,Senate,3,6820,6,56.7289536406295
86,Senate,3,6831,1,73.29214485037961
86,Senate,3,6882,2,97.87353753976316
86,Senate,3,7070,6,74.60386158835519
86,Senate,3,7229,1,65.60829598104372
86,Senate,3,7637,6,57.11306304573218
86,Senate,3,7638,1,29.01937771141475
86,Senate,3,7722,6,78.30388410749256
86,Senate,3,7958,6,99.86710712175424
86,Senate,3,8138,6,99.92957891258196
86,Senate,3,8185,6,60.6771189114544
86,Senate,3,8270,6,98.98331411614056
86,Senate,3,8301,1,69.54302875707717
86,Senate,3,8593,6,98.26046336708177
86,Senate,3,8666,6,65.24870762202971
86,Senate,3,8764,6,97.91007913858958
86,Senate,3,8883,6,99.8531616305692
86,Senate,3,9141,1,35.790670740882625
86,Senate,3,9174,6,99.77640401757033
86,Senate,3,10110,1,27.39349429608055
86,Senate,3,10147,1,90.85877693249063
86,Senate,3,10163,6,96.63648924833225
86,Senate,3,10414,6,72.44441113923948
86,Senate,3,10450,6,98.19440763055269
86,Senate,3,10454,6,24.88135695736997
86,Senate,3,99369,6,99.99575890794262
86,Senate,3,99901,9,43.93780233255191
86,Senate,4,52,1,66.4664369703238
86,Senate,4,142,1,36.82264764156302
86,Senate,4,165,2,35.268142680678274
86,Senate,4,486,6,52.73445310894845
86,Senate,4,546,1,62.65123597656792
86,Senate,4,645,6,82.77634604231446
86,Senate,4,688,6,88.89225187807153
86,Senate,4,1027,5,67.13254850045914
86,Senate,4,1329,6,19.40807244707692
86,Senate,4,1341,6,85.17063568326657
86,Senate,4,1365,6,99.33597090411237
86,Senate,4,1366,6,91.10094571013693
86,Senate,4,1482,6,86.35226804473065
86,Senate,4,1489,6,84.73395468267458
86,Senate,4,1510,6,72.77873023836466
86,Senate,4,1540,1,93.8977571025915
86,Senate,4,1569,1,99.01513205797896
86,Senate,4,1570,6,90.50817736271155
86,Senate,4,1678,6,79.93491137370255
86,Senate,4,1721,6,49.71903954572452
86,Senate,4,1776,1,98.80336604988685
86,Senate,4,2052,1,62.90452687824254
86,Senate,4,2087,6,80.56229829266799
86,Senate,4,2267,6,96.10908850448409
86,Senate,4,2609,6,59.41962053003267
86,Senate,4,2636,1,63.56309099962837
86,Senate,4,2691,1,99.95554600128558
86,Senate,4,2803,6,95.91638390232387
86,Senate,4,2822,6,99.88041336519483
86,Senate,4,2901,6,99.66269125442471
86,Senate,4,2965,1,50.155765900041104
86,Senate,4,2987,6,99.7861390738154
86,Senate,4,3349,6,96.83311221633276
86,Senate,4,3388,6,94.11136921345637
86,Senate,4,3658,6,91.63309001271749
86,Senate,4,3704,6,79.59146675116182
86,Senate,4,3783,1,77.73191292120953
86,Senate,4,3864,6,51.26876198331253
86,Senate,4,4148,1,97.97783124586948
86,Senate,4,4154,6,37.323275650410345
86,Senate,4,4227,6,73.69162876221735
86,Senate,4,4328,1,80.11567447707831
86,Senate,4,4382,6,79.11054571242795
86,Senate,4,4418,6,96.39831859705617
86,Senate,4,4520,6,98.14646480370467
86,Senate,4,4660,6,93.98448370900957
86,Senate,4,4728,1,87.05774876455003
86,Senate,4,4851,1,64.07540786059847
86,Senate,4,4898,1,99.1429083027296
86,Senate,4,4979,6,85.83979636365606
86,Senate,4,5009,6,99.27517145106638
86,Senate,4,5073,6,99.6243658173267
86,Senate,4,5116,1,92.94713212724865
86,Senate,4,5122,6,50.070717504098525
86,Senate,4,5180,1,89.25381253744432
86,Senate,4,5213,6,95.46006140088797
86,Senate,4,5372,1,76.79718822035689
86,Senate,4,5452,6,95.72917287100398
86,Senate,4,5500,1,32.44928254387409
86,Senate,4,5767,6,98.3915479321632
86,Senate,4,5913,1,56.089248082367874
86,Senate,4,5967,6,54.76891601497431
86,Senate,4,6039,6,83.75475408065492
86,Senate,4,6134,1,81.80173199623246
86,Senate,4,6151,6,99.83536787594865
86,Senate,4,6249,6,52.188957336539474
86,Senate,4,6366,1,94.99615723978482
86,Senate,4,6597,6,70.9155552564989
86,Senate,4,6738,1,80.69254435823512
86,Senate,4,6745,1,45.214362961208245
86,Senate,4,6754,1,64.22509480126149
86,Senate,4,6796,5,89.98786416009985
86,Senate,4,6820,6,47.3422830603814
86,Senate,4,6831,1,83.16362915256366
86,Senate,4,6882,2,99.13728372591841
86,Senate,4,7070,6,63.126082291027984
86,Senate,4,7229,1,78.37125876169463
86,Senate,4,7637,1,64.660501703419
86,Senate,4,7638,1,30.642971075641356
86,Senate,4,7722,1,31.66565275103187
86,Senate,4,7958,6,99.58944660162163
86,Senate,4,8138,6,99.85892102280054
86,Senate,4,8185,6,38.506293990006455
86,Senate,4,8270,6,94.40081472733155
86,Senate,4,8301,1,84.19655732547584
86,Senate,4,8593,6,97.03465118726453
86,Senate,4,8666,6,43.9915656874202
86,Senate,4,8764,6,96.970234833239
86,Senate,4,8883,6,99.7534619074477
86,Senate,4,9141,1,47.18625717983731
86,Senate,4,9174,6,99.65647223228123
86,Senate,4,10110,1,49.14677292194422
86,Senate,4,10147,1,95.57710969889064
86,Senate,4,10163,6,84.5766286299941
86,Senate,4,10414,6,65.85915901449955
86,Senate,4,10450,6,93.56729837761291
86,Senate,4,10454,1,84.88948767569894
86,Senate,4,99369,6,99.97451812526961
86,Senate,4,99901,9,24.493935370929254
86,Senate,5,52,1,81.22639629285828
86,Senate,5,142,1,78.38341042973347
86,Senate,5,165,1,70.90700063644121
86,Senate,5,486,1,66.65749944240697
86,Senate,5,546,1,81.85019493689924
86,Senate,5,645,1,73.56069698136997
86,Senate,5,688,1,63.17659859663647
86,Senate,5,1027,2,77.83291310589621
86,Senate,5,1329,1,85.36633282500561
86,Senate,5,1341,1,72.49384915426606
86,Senate,5,1365,6,45.566360065599234
86,Senate,5,1366,1,59.465589870631995
86,Senate,5,1482,1,64.1796682613043
86,Senate,5,1489,1,72.68341132580312
86,Senate,5,1510,1,75.69629121942279
86,Senate,5,1540,1,76.23770095677926
86,Senate,5,1569,1,87.41742321970224
86,Senate,5,1570,1,69.07318727224931
86,Senate,5,1678,1,66.74457758137416
86,Senate,5,1721,1,69.87857971295121
86,Senate,5,1776,1,79.00933149442332
86,Senate,5,2052,1,80.7406285661918
86,Senate,5,2087,1,74.30270972456925
86,Senate,5,2267,1,64.27623039578698
86,Senate,5,2609,1,79.16201583304594
86,Senate,5,2636,1,76.07311966425443
86,Senate,5,2691,6,17.15455830166359
86,Senate,5,2803,1,64.79990864055402
86,Senate,5,2822,6,55.048643203603376
86,Senate,5,2901,6,52.129395797714054
86,Senate,5,2965,1,73.54853267377422
86,Senate,5,2987,1,46.615630522866965
86,Senate,5,3349,1,60.598936102599865
86,Senate,5,3388,6,44.42664018217551
86,Senate,5,3658,1,67.9148172909648
86,Senate,5,3704,1,64.10876552619709
86,Senate,5,3783,1,76.1412353564158
86,Senate,5,3864,1,62.434296471576445
86,Senate,5,4148,6,19.779052141088815
86,Senate,5,4154,1,71.3968590908683
86,Senate,5,4227,1,68.28192040487846
86,Senate,5,4328,1,76.3518613662375
86,Senate,5,4382,1,74.71894594066497
86,Senate,5,4418,6,44.4050474146391
86,Senate,5,4520,1,57.47225008182709
86,Senate,5,4660,1,67.02135055865692
86,Senate,5,4728,1,77.15346674169781
86,Senate,5,4851,1,74.4757853014768
86,Senate,5,4898,6,12.618914480805476
86,Senate,5,4979,1,63.725042372326534
86,Senate,5,5009,6,50.0681274938098
86,Senate,5,5073,1,48.28234205464865
86,Senate,5,5116,1,86.909770111138
86,Senate,5,5122,1,68.75076537065388
86,Senate,5,5180,1,79.58909007531183
86,Senate,5,5213,1,58.002717755116585
86,Senate,5,5372,6,16.629595916771933
86,Senate,5,5452,6,37.981050799697
86,Senate,5,5500,6,23.22999554196077
86,Senate,5,5767,6,46.60909056837812
86,Senate,5,5913,1,72.34301234809494
86,Senate,5,5967,1,67.58324085172328
86,Senate,5,6039,1,72.80074403747662
86,Senate,5,6134,1,75.01977236041304
86,Senate,5,6151,6,53.73980232775184
86,Senate,5,6249,1,72.65375154921307
86,Senate,5,6366,6,23.79993465889243
86,Senate,5,6597,1,68.05853984094539
86,Senate,5,6738,6,34.719214134354736
86,Senate,5,6745,1,79.17700955115173
86,Senate,5,6754,1,72.24935269942648
86,Senate,5,6796,3,69.64730282885867
86,Senate,5,6820,1,69.2078871662497
86,Senate,5,6831,1,76.55074775460157
86,Senate,5,6882,3,80.2438886427959
86,Senate,5,7070,1,70.50835116610877
86,Senate,5,7229,1,78.08712166850414
86,Senate,5,7637,1,82.11291530575274
86,Senate,5,7638,1,60.62982615919247
86,Senate,5,7722,1,69.0749247745074
86,Senate,5,7958,6,48.88187346430664
86,Senate,5,8138,6,54.56557373088893
86,Senate,5,8185,1,81.6575495040419
86,Senate,5,8270,1,66.6184774994712
86,Senate,5,8301,1,85.26949395045158
86,Senate,5,8593,1,57.15480213047452
86,Senate,5,8666,1,79.97040840331483
86,Senate,5,8764,6,43.97844984518806
86,Senate,5,8883,6,52.9860853796983
86,Senate,5,9141,1,70.77762218121704
86,Senate,5,9174,6,52.08160952981551
86,Senate,5,10110,1,79.5707515665549
86,Senate,5,10147,1,81.28017387368547
86,Senate,5,10163,1,72.29120847615881
86,Senate,5,10414,1,65.75119549550423
86,Senate,5,10450,5,33.7890261389083
86,Senate,5,10454,1,77.5810902268798
86,Senate,5,99369,6,60.477335803085964
86,Senate,5,99901,9,84.57395382827444
86,Senate,6,52,6,63.98809225150013
86,Senate,6,142,1,95.30247856519853
86,Senate,6,165,6,98.45002129847171
86,Senate,6,486,6,99.99416646271332
86,Senate,6,546,7,70.52010188315259
86,Senate,6,645,1,99.73981816596608
86,Senate,6,688,6,97.37095362812788
86,Senate,6,1027,1,98.44232112730757
86,Senate,6,1329,1,87.43260121950229
86,Senate,6,1341,1,98.84968250690162
86,Senate,6,1365,1,87.68223594541512
86,Senate,6,1366,6,99.4497394131862
86,Senate,6,1482,6,97.9454771716315
86,Senate,6,1489,1,98.8798515009176
86,Senate,6,1510,1,87.87836817301692
86,Senate,6,1540,6,99.99965069551561
86,Senate,6,1569,6,97.36934171602294
86,Senate,6,1570,1,91.34347936284028
86,Senate,6,1678,4,98.11396038713609
86,Senate,6,1721,6,99.96098409687113
86,Senate,6,1776,6,99.9998990437914
86,Senate,6,2052,1,39.07265231837668
86,Senate,6,2087,1,99.22664158141026
86,Senate,6,2267,1,99.94657272976455
86,Senate,6,2609,1,95.68220609769718
86,Senate,6,2636,6,99.2163207442927
86,Senate,6,2691,6,99.99992799306419
86,Senate,6,2803,1,99.60211509447167
86,Senate,6,2822,6,48.338557142688565
86,Senate,6,2901,6,78.88866170207551
86,Senate,6,2965,6,99.09721537854983
86,Senate,6,2987,1,32.76934983348093
86,Senate,6,3349,6,55.150442452505565
86,Senate,6,3388,6,99.74896713345694
86,Senate,6,3658,1,99.997580142902
86,Senate,6,3704,6,99.75530955206095
86,Senate,6,3783,6,99.95288870001092
86,Senate,6,3864,6,99.99953245310658
86,Senate,6,4148,6,99.99899197502366
86,Senate,6,4154,6,99.98590112435582
86,Senate,6,4227,6,98.70501164078463
86,Senate,6,4328,6,99.96712385177568
86,Senate,6,4382,1,98.77124212994136
86,Senate,6,4418,6,98.42062741009356
86,Senate,6,4520,1,39.36706272180351
86,Senate,6,4660,1,99.82790283384581
86,Senate,6,4728,6,99.98909192225437
86,Senate,6,4851,6,99.83652901434237
86,Senate,6,4898,6,98.02253071695863
86,Senate,6,4979,6,98.75557904546932
86,Senate,6,5009,6,91.35999616665899
86,Senate,6,5073,6,79.91484729110662
86,Senate,6,5116,6,52.16796338425602
86,Senate,6,5122,6,99.98303611964926
86,Senate,6,5180,6,99.93301124800702
86,Senate,6,5213,6,96.85416857291582
86,Senate,6,5372,1,44.372417755982234
86,Senate,6,5452,6,59.50238972858723
86,Senate,6,5500,1,83.92672395350425
86,Senate,6,5767,6,93.87144976029488
86,Senate,6,5913,4,99.89243246846678
86,Senate,6,5967,4,99.98372907293552
86,Senate,6,6039,1,96.34965967294202
86,Senate,6,6134,6,99.99390090742433
86,Senate,6,6151,1,48.86349113550128
86,Senate,6,6249,6,99.36220957383722
86,Senate,6,6366,6,99.99980484355719
86,Senate,6,6597,6,99.41558941926785
86,Senate,6,6738,6,99.99997499582219
86,Senate,6,6745,1,79.38516883845847
86,Senate,6,6754,6,99.97828383948514
86,Senate,6,6796,1,94.87500058997563
86,Senate,6,6820,6,99.98515444536628
86,Senate,6,6831,6,99.98162744917933
86,Senate,6,6882,4,99.99981298179698
86,Senate,6,7070,6,99.17721381611622
86,Senate,6,7229,4,99.7202990155564
86,Senate,6,7637,1,68.51265322978115
86,Senate,6,7638,6,99.99707558323587
86,Senate,6,7722,6,99.25365192405096
86,Senate,6,7958,6,36.18088841902611
86,Senate,6,8138,6,54.04062520248068
86,Senate,6,8185,1,70.4925792391882
86,Senate,6,8270,1,99.28186337577507
86,Senate,6,8301,6,39.0039644033851
86,Senate,6,8593,4,91.70258929103197
86,Senate,6,8666,6,50.359405156252166
86,Senate,6,8764,6,96.18478234094789
86,Senate,6,8883,1,28.833844536817754
86,Senate,6,9141,6,99.85459607908248
86,Senate,6,9174,6,79.30940227202794
86,Senate,6,10110,7,71.25795808115988
86,Senate,6,10147,6,99.97527098332367
86,Senate,6,10163,1,99.99123775844568
86,Senate,6,10414,6,99.96559986060683
86,Senate,6,10450,1,81.00074946275633
86,Senate,6,10454,6,99.9680402496093
86,Senate,6,99369,1,97.51342701844368
86,Senate,6,99901,1,88.60644347123183
86,Senate,7,52,1,47.57759936133361
86,Senate,7,142,6,18.947396174334564
86,Senate,7,165,6,77.59933179932501
86,Senate,7,486,6,94.12782630168155
86,Senate,7,546,7,62.822933663828294
86,Senate,7,645,1,92.06768882639768
86,Senate,7,688,6,71.88235535324014
86,Senate,7,1027,1,86.1235315223846
86,Senate,7,1329,1,68.96773573287955
86,Senate,7,1341,1,88.8716819875407
86,Senate,7,1365,1,82.60789315625343
86,Senate,7,1366,6,80.25420661300393
86,Senate,7,1482,6,73.84993892385604
86,Senate,7,1489,1,88.89785536471224
86,Senate,7,1510,1,76.14031480201548
86,Senate,7,1540,6,97.64460442735327
86,Senate,7,1569,6,83.12531476019305
86,Senate,7,1570,1,81.1446691027421
86,Senate,7,1678,4,75.13152836483327
86,Senate,7,1721,6,91.02748046579599
86,Senate,7,1776,6,98.4516166389252
86,Senate,7,2052,1,49.41336335168151
86,Senate,7,2087,1,89.4726795923466
86,Senate,7,2267,1,95.68772976376395
86,Senate,7,2609,1,81.10494744594735
86,Senate,7,2636,6,82.81875635812295
86,Senate,7,2691,6,98.85856302417092
86,Senate,7,2803,1,92.91608690377647
86,Senate,7,2822,1,69.1555115653344
86,Senate,7,2901,6,46.801533782420265
86,Senate,7,2965,6,81.31673575630072
86,Senate,7,2987,1,60.21934968763757
86,Senate,7,3349,6,38.07469689874229
86,Senate,7,3388,6,83.18397059377965
86,Senate,7,3658,1,97.43119131372403
86,Senate,7,3704,6,84.61177015266863
86,Senate,7,3783,6,91.71067333588726
86,Senate,7,3864,6,96.74102033103647
86,Senate,7,4148,6,97.30263892909021
86,Senate,7,4154,6,93.23767626795973
86,Senate,7,4227,4,77.8260895480003
86,Senate,7,4328,6,92.48015754090923
86,Senate,7,4382,1,88.02433416266186
86,Senate,7,4418,6,73.54238771225552
86,Senate,7,4520,1,60.44174001583854
86,Senate,7,4660,1,93.94769722123169
86,Senate,7,4728,6,94.45307209556033
86,Senate,7,4851,6,88.17087812915712
86,Senate,7,4898,6,84.50997393926455
86,Senate,7,4979,6,76.83428521188301
86,Senate,7,5009,6,58.13741806361574
86,Senate,7,5073,1,52.40586418753633
86,Senate,7,5116,6,52.86040207487144
86,Senate,7,5122,6,92.57693080116852
86,Senate,7,5180,6,91.72764697732117
86,Senate,7,5213,6,69.19548611048215
86,Senate,7,5372,1,49.65115038250784
86,Senate,7,5452,6,40.538201206961546
86,Senate,7,5500,1,73.15136401134585
86,Senate,7,5767,6,62.376367908496
86,Senate,7,5913,4,88.91538239529055
86,Senate,7,5967,4,92.51684166511117
86,Senate,7,6039,1,84.56025237756182
86,Senate,7,6134,6,94.94336971766872
86,Senate,7,6151,1,67.68644835424278
86,Senate,7,6249,6,82.65662023335054
86,Senate,7,6366,6,97.96981949353196
86,Senate,7,6597,6,81.81538357268303
86,Senate,7,6738,6,98.51367888324127
86,Senate,7,6745,1,69.21616362323473
86,Senate,7,6754,1,7.41494654629809
86,Senate,7,6796,1,83.93663238756123
