source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
660,1252,565,271,836,294,0.6758373205741627
660,1366,607,260,867,347,0.7001153402537486
660,1482,556,259,815,297,0.6822085889570552
660,1569,450,376,826,74,0.5447941888619855
660,1721,502,277,779,225,0.6444159178433889
660,2267,461,330,791,131,0.5828065739570164
660,2822,448,209,657,239,0.6818873668188736
660,3658,358,283,641,75,0.5585023400936038
660,3824,372,256,628,116,0.5923566878980892
660,4728,239,182,421,57,0.5676959619952494
660,4812,430,264,694,166,0.6195965417867435
660,4851,558,309,867,249,0.643598615916955
660,4898,454,354,808,100,0.5618811881188119
660,5767,591,158,749,433,0.7890520694259012
660,5913,553,299,852,254,0.6490610328638498
660,6151,78,45,123,33,0.6341463414634146
660,6256,382,340,722,42,0.5290858725761773
660,6442,173,109,282,64,0.6134751773049646
660,6831,434,350,784,84,0.5535714285714286
660,7638,433,434,867,-1,0.4994232987312572
660,7722,585,280,865,305,0.6763005780346821
660,7847,472,363,835,109,0.5652694610778443
660,8764,535,203,738,332,0.7249322493224932
660,8883,478,235,713,243,0.6704067321178121
660,9174,547,201,748,346,0.7312834224598931
660,9369,516,348,864,168,0.5972222222222222
660,10147,497,339,836,158,0.5944976076555024
660,10450,461,247,708,214,0.6511299435028248
660,10513,525,312,837,213,0.6272401433691757
660,10535,429,302,731,127,0.5868673050615595
660,10557,509,337,846,172,0.6016548463356974
660,10562,486,225,711,261,0.6835443037974683
660,10605,539,288,827,251,0.6517533252720678
660,10715,442,394,836,48,0.5287081339712919
660,10736,393,345,738,48,0.532520325203252
660,10800,443,361,804,82,0.5509950248756219
660,10802,527,335,862,192,0.611368909512761
660,10808,387,392,779,-5,0.496790757381258
660,10810,447,303,750,144,0.596
660,10816,492,347,839,145,0.5864123957091776
660,10817,507,201,708,306,0.7161016949152542
660,10818,462,371,833,91,0.5546218487394958
660,10823,461,291,752,170,0.613031914893617
660,11029,374,329,703,45,0.5320056899004267
660,11043,441,404,845,37,0.5218934911242603
660,11044,482,340,822,142,0.5863746958637469
660,11048,362,345,707,17,0.512022630834512
660,11200,556,221,777,335,0.7155727155727156
660,11201,365,387,752,-22,0.4853723404255319
660,11202,504,346,850,158,0.5929411764705882
660,11203,507,325,832,182,0.609375
660,11204,539,279,818,260,0.6589242053789731
660,11205,510,240,750,270,0.68
660,12032,484,265,749,219,0.6461949265687583
660,12039,536,287,823,249,0.6512758201701093
660,12100,354,239,593,115,0.596964586846543
660,12101,528,271,799,257,0.6608260325406758
660,12103,484,324,808,160,0.599009900990099
660,12104,523,276,799,247,0.6545682102628285
660,12105,530,182,712,348,0.7443820224719101
660,12107,526,277,803,249,0.6550435865504358
660,12109,523,303,826,220,0.6331719128329297
660,13000,218,271,489,-53,0.4458077709611452
660,13039,452,391,843,61,0.5361803084223014
660,13050,500,309,809,191,0.6180469715698393
