source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
660,1252,319,236,555,83,0.5747747747747748
660,1366,354,203,557,151,0.6355475763016158
660,3658,225,188,413,37,0.5447941888619855
660,4812,294,195,489,99,0.6012269938650306
660,5767,367,168,535,199,0.685981308411215
660,7638,294,264,558,30,0.5268817204301075
660,8883,295,148,443,147,0.6659142212189616
660,9369,315,241,556,74,0.5665467625899281
660,10513,328,225,553,103,0.593128390596745
660,10535,267,207,474,60,0.5632911392405063
660,10562,291,212,503,79,0.5785288270377733
660,10569,304,233,537,71,0.5661080074487895
660,10574,74,73,147,1,0.5034013605442177
660,10605,337,194,531,143,0.6346516007532956
660,10791,370,168,538,202,0.6877323420074349
660,10808,317,208,525,109,0.6038095238095238
660,10818,309,241,550,68,0.5618181818181818
660,11029,274,271,545,3,0.5027522935779817
660,11043,314,236,550,78,0.5709090909090909
660,11044,303,245,548,58,0.5529197080291971
660,11203,296,231,527,65,0.5616698292220114
660,11204,371,187,558,184,0.6648745519713262
660,12032,297,216,513,81,0.5789473684210527
660,12039,318,232,550,86,0.5781818181818181
660,12103,335,200,535,135,0.6261682242990654
660,12104,312,193,505,119,0.6178217821782178
660,12107,333,190,523,143,0.6367112810707457
660,12109,316,216,532,100,0.5939849624060151
660,13039,311,234,545,77,0.5706422018348624
660,13050,330,213,543,117,0.6077348066298343
660,13101,377,125,502,252,0.750996015936255
660,14000,297,256,553,41,0.5370705244122965
660,14002,266,246,512,20,0.51953125
660,14009,330,215,545,115,0.6055045871559633
660,14010,332,201,533,131,0.6228893058161351
660,14056,267,255,522,12,0.5114942528735632
660,14073,306,245,551,61,0.5553539019963702
660,14077,268,222,490,46,0.5469387755102041
660,14101,324,201,525,123,0.6171428571428571
660,14103,340,205,545,135,0.6238532110091743
660,14105,268,290,558,-22,0.48028673835125446
660,14107,394,155,549,239,0.7176684881602914
660,14108,399,139,538,260,0.741635687732342
660,14203,355,195,550,160,0.6454545454545455
660,14213,350,202,552,148,0.6340579710144928
660,14226,312,244,556,68,0.5611510791366906
660,14230,307,238,545,69,0.563302752293578
660,14242,319,238,557,81,0.5727109515260324
660,14268,296,237,533,59,0.5553470919324578
660,14275,322,214,536,108,0.6007462686567164
660,14300,374,167,541,207,0.6913123844731978
660,14302,346,206,552,140,0.6268115942028986
660,14303,245,232,477,13,0.5136268343815513
660,14304,332,208,540,124,0.6148148148148148
660,14305,309,231,540,78,0.5722222222222222
660,14307,352,194,546,158,0.6446886446886447
660,14423,350,207,557,143,0.6283662477558348
660,14447,321,234,555,87,0.5783783783783784
660,14456,329,213,542,116,0.6070110701107011
660,14500,311,237,548,74,0.5675182481751825
660,14501,329,219,548,110,0.6003649635036497
660,14502,363,186,549,177,0.6612021857923497
660,14503,282,271,553,11,0.5099457504520796
660,14506,322,234,556,88,0.579136690647482
660,14508,348,190,538,158,0.6468401486988847
660,14509,360,198,558,162,0.6451612903225806
660,14511,277,265,542,12,0.511070110701107
660,14512,309,234,543,75,0.569060773480663
660,14628,299,251,550,48,0.5436363636363636
660,14700,376,150,526,226,0.714828897338403
660,14701,337,221,558,116,0.6039426523297491
660,14702,325,188,513,137,0.6335282651072125
660,14703,303,235,538,68,0.5631970260223048
660,14704,325,192,517,133,0.6286266924564797
660,14705,333,223,556,110,0.5989208633093526
660,14706,265,272,537,-7,0.4934823091247672
660,14708,321,219,540,102,0.5944444444444444
660,14709,330,215,545,115,0.6055045871559633
660,14710,321,230,551,91,0.5825771324863884
660,14712,337,220,557,117,0.6050269299820467
660,14713,362,194,556,168,0.6510791366906474
660,14900,316,232,548,84,0.5766423357664233
660,14901,299,244,543,55,0.5506445672191529
660,14902,356,192,548,164,0.6496350364963503
660,14903,143,113,256,30,0.55859375
660,14904,327,224,551,103,0.5934664246823956
660,14905,267,214,481,53,0.5550935550935551
660,14906,333,223,556,110,0.5989208633093526
660,14907,303,222,525,81,0.5771428571428572
660,14908,312,245,557,67,0.5601436265709157
660,14909,313,238,551,75,0.5680580762250453
660,14910,301,224,525,77,0.5733333333333334
660,14912,363,189,552,174,0.657608695652174
660,14913,297,260,557,37,0.533213644524237
660,14914,315,230,545,85,0.5779816513761468
660,14915,303,226,529,77,0.5727788279773157
660,14916,329,213,542,116,0.6070110701107011
660,14920,329,215,544,114,0.6047794117647058
660,14921,337,216,553,121,0.6094032549728752
660,14922,360,181,541,179,0.6654343807763401
660,99907,79,61,140,18,0.5642857142857143
1252,1366,437,148,585,289,0.747008547008547
1252,3658,129,298,427,-169,0.30210772833723654
1252,4812,389,118,507,271,0.7672583826429981
1252,5767,272,284,556,-12,0.4892086330935252
1252,7638,361,224,585,137,0.6170940170940171
1252,8883,255,204,459,51,0.5555555555555556
1252,9369,174,410,584,-236,0.2979452054794521
1252,10513,173,406,579,-233,0.2987910189982729
1252,10535,293,203,496,90,0.5907258064516129
1252,10562,248,273,521,-25,0.4760076775431862
1252,10569,349,215,564,134,0.6187943262411347
1252,10574,44,110,154,-66,0.2857142857142857
1252,10605,432,127,559,305,0.7728085867620751
1252,10791,419,135,554,284,0.7563176895306859
1252,10808,407,133,540,274,0.7537037037037037
1252,10818,415,160,575,255,0.7217391304347827
1252,11029,146,422,568,-276,0.25704225352112675
1252,11043,455,122,577,333,0.7885615251299827
1252,11044,178,396,574,-218,0.31010452961672474
1252,11203,303,245,548,58,0.5529197080291971
1252,11204,337,248,585,89,0.576068376068376
1252,12032,309,223,532,86,0.5808270676691729
1252,12039,479,99,578,380,0.828719723183391
1252,12103,423,133,556,290,0.7607913669064749
1252,12104,378,147,525,231,0.72
1252,12107,251,296,547,-45,0.45886654478976235
1252,12109,208,349,557,-141,0.3734290843806104
1252,13039,450,120,570,330,0.7894736842105263
1252,13050,279,291,570,-12,0.48947368421052634
1252,13101,327,192,519,135,0.630057803468208
1252,14000,251,330,581,-79,0.43201376936316693
1252,14002,120,417,537,-297,0.22346368715083798
1252,14009,186,377,563,-191,0.33037300177619894
1252,14010,253,300,553,-47,0.45750452079566006
1252,14056,129,419,548,-290,0.2354014598540146
1252,14073,432,145,577,287,0.7487001733102253
1252,14077,133,374,507,-241,0.26232741617357
1252,14101,394,154,548,240,0.718978102189781
1252,14103,180,391,571,-211,0.31523642732049034
1252,14105,125,459,584,-334,0.21404109589041095
1252,14107,360,209,569,151,0.632688927943761
1252,14108,336,228,564,108,0.5957446808510638
1252,14203,468,109,577,359,0.8110918544194108
1252,14213,392,186,578,206,0.6782006920415224
1252,14226,276,307,583,-31,0.4734133790737564
1252,14230,475,94,569,381,0.8347978910369068
1252,14242,251,333,584,-82,0.4297945205479452
1252,14268,236,320,556,-84,0.4244604316546763
1252,14275,432,128,560,304,0.7714285714285715
1252,14300,435,133,568,302,0.7658450704225352
1252,14302,426,154,580,272,0.7344827586206897
1252,14303,129,365,494,-236,0.2611336032388664
1252,14304,389,176,565,213,0.6884955752212389
1252,14305,441,123,564,318,0.7819148936170213
1252,14307,431,137,568,294,0.7588028169014085
1252,14423,431,152,583,279,0.7392795883361921
1252,14447,166,408,574,-242,0.289198606271777
1252,14456,195,373,568,-178,0.34330985915492956
1252,14500,240,331,571,-91,0.4203152364273205
1252,14501,217,354,571,-137,0.38003502626970226
1252,14502,369,195,564,174,0.6542553191489362
1252,14503,157,423,580,-266,0.2706896551724138
1252,14506,173,410,583,-237,0.2967409948542024
1252,14508,383,184,567,199,0.6754850088183422
1252,14509,441,144,585,297,0.7538461538461538
1252,14511,122,434,556,-312,0.21942446043165467
1252,14512,307,262,569,45,0.539543057996485
