source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
1366,4812,317,108,425,209,0.7458823529411764
1366,10808,357,108,465,249,0.7677419354838709
1366,12109,146,320,466,-174,0.3133047210300429
1366,13039,364,108,472,256,0.7711864406779662
1366,14009,153,315,468,-162,0.3269230769230769
1366,14031,136,299,435,-163,0.31264367816091954
1366,14101,329,114,443,215,0.7426636568848759
1366,14103,150,301,451,-151,0.3325942350332594
1366,14203,344,121,465,223,0.7397849462365591
1366,14213,344,111,455,233,0.756043956043956
1366,14226,149,325,474,-176,0.3143459915611814
1366,14230,372,98,470,274,0.7914893617021277
1366,14307,368,104,472,264,0.7796610169491526
1366,14400,356,111,467,245,0.7623126338329764
1366,14440,355,97,452,258,0.7853982300884956
1366,14503,152,309,461,-157,0.3297180043383948
1366,14506,157,313,470,-156,0.33404255319148934
1366,14651,352,121,473,231,0.7441860465116279
1366,14661,239,228,467,11,0.5117773019271948
1366,14709,369,103,472,266,0.7817796610169492
1366,14712,158,309,467,-151,0.33832976445396146
1366,14809,134,336,470,-202,0.2851063829787234
1366,14812,389,75,464,314,0.8383620689655172
1366,14826,129,339,468,-210,0.27564102564102566
1366,14852,152,315,467,-163,0.32548179871520344
1366,14858,349,121,470,228,0.7425531914893617
1366,14871,364,110,474,254,0.7679324894514767
1366,14910,212,250,462,-38,0.4588744588744589
1366,14912,343,118,461,225,0.7440347071583514
1366,14914,350,118,468,232,0.7478632478632479
1366,14920,343,116,459,227,0.7472766884531591
1366,14921,135,338,473,-203,0.2854122621564482
1366,14922,318,67,385,251,0.825974025974026
1366,15011,357,98,455,259,0.7846153846153846
1366,15015,329,143,472,186,0.6970338983050848
1366,15020,202,271,473,-69,0.427061310782241
1366,15021,368,101,469,267,0.7846481876332623
1366,15039,113,330,443,-217,0.255079006772009
1366,15054,371,102,473,269,0.7843551797040169
1366,15406,131,332,463,-201,0.28293736501079914
1366,15424,137,330,467,-193,0.29336188436830835
1366,15425,370,99,469,271,0.7889125799573561
1366,15429,122,351,473,-229,0.25792811839323465
1366,15501,153,320,473,-167,0.32346723044397463
1366,15502,363,97,460,266,0.7891304347826087
1366,15633,138,317,455,-179,0.3032967032967033
1366,15701,157,306,463,-149,0.3390928725701944
1366,15703,363,108,471,255,0.7707006369426752
1366,15704,322,123,445,199,0.7235955056179775
1366,29108,132,340,472,-208,0.2796610169491525
1366,29141,158,301,459,-143,0.3442265795206972
1366,29142,359,114,473,245,0.758985200845666
1366,29148,149,324,473,-175,0.3150105708245243
1366,29305,369,103,472,266,0.7817796610169492
1366,29345,145,327,472,-182,0.3072033898305085
1366,29369,191,283,474,-92,0.4029535864978903
1366,29373,132,62,194,70,0.6804123711340206
1366,29512,147,317,464,-170,0.3168103448275862
1366,29523,116,349,465,-233,0.24946236559139784
1366,29537,124,343,467,-219,0.26552462526766596
1366,29548,144,328,472,-184,0.3050847457627119
1366,29555,136,333,469,-197,0.2899786780383795
1366,29566,123,339,462,-216,0.2662337662337662
1366,29732,367,102,469,265,0.7825159914712153
1366,29740,128,333,461,-205,0.27765726681127983
1366,29754,169,294,463,-125,0.3650107991360691
1366,29909,142,326,468,-184,0.3034188034188034
1366,29918,154,311,465,-157,0.3311827956989247
1366,29936,124,347,471,-223,0.2632696390658174
1366,39310,352,116,468,236,0.7521367521367521
1366,40101,355,94,449,261,0.7906458797327395
1366,40103,284,188,472,96,0.6016949152542372
1366,40104,126,50,176,76,0.7159090909090909
1366,40105,351,113,464,238,0.7564655172413793
1366,40300,155,309,464,-154,0.33405172413793105
1366,40301,366,107,473,259,0.773784355179704
1366,40302,184,268,452,-84,0.40707964601769914
1366,40303,151,321,472,-170,0.3199152542372881
1366,40304,144,324,468,-180,0.3076923076923077
1366,40305,134,336,470,-202,0.2851063829787234
1366,40500,358,107,465,251,0.7698924731182796
1366,40501,131,334,465,-203,0.2817204301075269
1366,40502,359,110,469,249,0.7654584221748401
1366,49300,359,108,467,251,0.7687366167023555
1366,49306,174,299,473,-125,0.3678646934460888
1366,49307,151,316,467,-165,0.3233404710920771
