source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
660,1252,562,254,816,308,0.6887254901960784
660,1366,586,248,834,338,0.7026378896882494
660,1482,542,236,778,306,0.6966580976863753
660,1569,469,336,805,133,0.5826086956521739
660,1721,407,223,630,184,0.6460317460317461
660,2087,11,2,13,9,0.8461538461538461
660,2267,377,374,751,3,0.5019973368841545
660,2822,418,212,630,206,0.6634920634920635
660,3255,442,265,707,177,0.6251768033946252
660,3658,237,311,548,-74,0.4324817518248175
660,3824,469,274,743,195,0.6312247644683715
660,4148,349,242,591,107,0.5905245346869712
660,4154,389,202,591,187,0.6582064297800339
660,4660,395,366,761,29,0.519053876478318
660,4728,539,295,834,244,0.6462829736211031
660,4812,449,184,633,265,0.7093206951026856
660,4851,546,294,840,252,0.65
660,4898,478,319,797,159,0.5997490589711418
660,5767,544,200,744,344,0.7311827956989247
660,5913,552,268,820,284,0.6731707317073171
660,5967,469,310,779,159,0.6020539152759948
660,6151,431,281,712,150,0.6053370786516854
660,6249,505,165,670,340,0.753731343283582
660,6256,375,264,639,111,0.5868544600938967
660,6442,403,283,686,120,0.5874635568513119
660,6611,499,160,659,339,0.7572078907435509
660,6754,487,243,730,244,0.6671232876712329
660,6831,482,319,801,163,0.6017478152309613
660,7229,536,303,839,233,0.6388557806912991
660,7638,450,392,842,58,0.5344418052256532
660,7722,635,206,841,429,0.7550535077288941
660,7847,500,314,814,186,0.6142506142506142
660,8301,511,296,807,215,0.6332094175960347
660,8764,523,259,782,264,0.6687979539641944
660,8883,451,273,724,178,0.6229281767955801
660,9141,440,175,615,265,0.7154471544715447
660,9174,475,307,782,168,0.6074168797953964
660,9369,423,416,839,7,0.5041716328963052
660,10147,481,301,782,180,0.6150895140664961
660,10450,459,308,767,151,0.5984354628422425
660,10513,515,284,799,231,0.6445556946182729
660,10535,412,283,695,129,0.5928057553956835
660,10557,468,315,783,153,0.5977011494252874
660,10562,469,311,780,158,0.6012820512820513
660,10571,428,309,737,119,0.5807327001356852
660,10630,442,326,768,116,0.5755208333333334
660,10715,446,338,784,108,0.5688775510204082
660,10736,474,346,820,128,0.5780487804878048
660,10777,341,190,531,151,0.6421845574387948
660,10800,362,216,578,146,0.6262975778546713
660,10802,459,354,813,105,0.5645756457564576
660,10804,393,406,799,-13,0.4918648310387985
660,10808,408,327,735,81,0.5551020408163265
660,10810,476,305,781,171,0.6094750320102432
660,10813,415,244,659,171,0.629742033383915
660,10816,458,338,796,120,0.5753768844221105
660,10817,532,239,771,293,0.6900129701686122
660,10818,509,319,828,190,0.6147342995169082
660,10823,438,383,821,55,0.5334957369062119
660,11029,366,401,767,-35,0.4771838331160365
660,11044,469,344,813,125,0.5768757687576875
660,11048,339,429,768,-90,0.44140625
660,11200,422,275,697,147,0.6054519368723099
660,11201,460,320,780,140,0.5897435897435898
660,11202,423,404,827,19,0.5114873035066505
660,11203,481,337,818,144,0.5880195599022005
660,11204,494,297,791,197,0.6245259165613148
660,11205,477,273,750,204,0.636
660,12002,517,225,742,292,0.6967654986522911
660,12032,449,306,755,143,0.5947019867549669
660,12100,442,363,805,79,0.5490683229813664
660,12101,412,368,780,44,0.5282051282051282
660,12103,487,323,810,164,0.6012345679012345
660,12104,484,272,756,212,0.6402116402116402
660,12105,474,211,685,263,0.691970802919708
660,12107,457,316,773,141,0.5912031047865459
660,12109,518,261,779,257,0.6649550706033376
660,13000,426,346,772,80,0.5518134715025906
660,13100,306,307,613,-1,0.499184339314845
660,13101,576,234,810,342,0.7111111111111111
660,13102,492,322,814,170,0.6044226044226044
660,14077,375,340,715,35,0.5244755244755245
660,14100,419,368,787,51,0.5324015247776366
660,14101,432,305,737,127,0.5861601085481682
660,14102,465,375,840,90,0.5535714285714286
660,14103,520,266,786,254,0.6615776081424937
660,14104,463,317,780,146,0.5935897435897436
660,14105,386,434,820,-48,0.47073170731707314
660,14106,563,198,761,365,0.7398160315374507
660,14107,610,175,785,435,0.7770700636942676
660,14108,542,289,831,253,0.6522262334536703
660,14300,477,263,740,214,0.6445945945945946
660,14302,583,212,795,371,0.7333333333333333
660,14303,434,360,794,74,0.5465994962216625
660,14304,514,274,788,240,0.6522842639593909
660,14305,449,333,782,116,0.5741687979539642
660,14307,477,325,802,152,0.5947630922693267
660,14308,520,261,781,259,0.6658130601792573
660,14309,585,251,836,334,0.6997607655502392
660,14310,227,267,494,-40,0.45951417004048584
660,99905,53,37,90,16,0.5888888888888889
1252,1366,709,280,989,429,0.7168857431749242
1252,1482,649,244,893,405,0.7267637178051511
1252,1569,646,309,955,337,0.6764397905759162
